X	Y	Red	Green	Blue
759	893	140	164	70
760	893	140	165	73
761	893	139	164	72
762	893	135	160	68
763	893	134	159	67
764	893	135	160	68
765	893	135	160	68
766	893	136	161	69
767	893	138	163	71
768	893	140	165	73
769	893	139	164	72
770	893	135	160	69
771	893	135	160	69
772	893	137	160	70
773	893	137	160	70
774	893	143	166	75
775	893	142	165	74
776	893	137	162	70
777	893	137	162	70
778	893	138	163	72
779	893	138	163	72
780	893	137	162	71
781	893	135	160	69
782	893	132	155	65
783	893	133	156	66
784	893	133	156	65
785	893	132	155	64
786	893	133	156	65
787	893	135	158	67
788	893	135	158	67
789	893	135	158	67
790	893	137	161	67
791	893	136	160	66
792	893	135	159	65
793	893	136	160	66
794	893	138	162	66
795	893	137	161	65
796	893	132	157	63
797	893	133	158	64
798	893	137	162	68
799	893	141	166	72
800	893	140	165	71
801	893	139	164	70
802	893	136	160	66
803	893	135	159	65
804	893	137	158	63
805	893	135	156	61
806	893	136	157	62
807	893	140	161	66
808	893	140	164	68
809	893	139	163	67
810	893	138	162	68
811	893	137	161	67
812	893	137	162	68
813	893	138	163	69
814	893	139	164	72
815	893	138	163	71
816	893	137	160	69
817	893	133	156	65
818	893	131	155	61
819	893	137	161	67
820	893	139	163	69
821	893	137	161	67
822	893	136	161	69
823	893	134	159	67
824	893	136	161	70
825	893	139	164	73
826	893	137	162	71
827	893	136	161	70
828	893	136	159	69
829	893	136	159	69
830	893	137	160	69
831	893	137	160	69
832	893	139	163	69
833	893	139	163	69
834	893	138	161	70
835	893	134	157	66
836	893	131	154	63
837	893	135	158	67
838	893	138	161	70
839	893	139	162	71
840	893	137	161	67
841	893	136	160	66
842	893	136	161	67
843	893	137	162	68
844	893	133	160	65
845	893	136	161	67
846	893	140	166	69
847	893	141	165	69
848	893	141	165	71
849	893	138	162	68
850	893	132	156	60
851	893	137	161	65
852	893	141	165	67
853	893	137	161	63
854	893	138	163	62
855	893	138	162	64
856	893	133	157	59
857	893	131	155	59
858	893	134	158	64
859	893	136	160	66
860	893	136	160	66
861	893	135	159	65
862	893	138	159	66
863	893	139	160	67
864	893	137	161	67
865	893	140	164	70
866	893	140	164	70
867	893	136	160	66
868	893	136	160	66
869	893	138	162	68
870	893	141	166	74
871	893	138	163	71
872	893	136	161	70
873	893	137	162	71
874	893	138	164	73
875	893	139	165	74
876	893	138	164	75
877	893	142	168	79
878	893	143	167	79
755	894	135	158	67
756	894	136	160	66
757	894	136	160	66
758	894	136	160	66
759	894	140	164	70
760	894	137	161	67
761	894	135	159	65
762	894	134	158	64
763	894	135	159	65
764	894	134	159	67
765	894	134	159	67
766	894	135	160	68
767	894	135	160	68
768	894	137	160	69
769	894	138	161	70
770	894	136	159	69
771	894	136	159	69
772	894	138	161	71
773	894	134	157	67
774	894	138	163	71
775	894	138	163	71
776	894	134	159	67
777	894	135	160	68
778	894	136	162	71
779	894	138	164	73
780	894	136	161	70
781	894	137	162	71
782	894	136	161	70
783	894	136	161	70
784	894	136	159	68
785	894	133	156	65
786	894	132	157	65
787	894	137	162	70
788	894	136	161	69
789	894	133	158	66
790	894	135	159	65
791	894	135	159	65
792	894	136	160	64
793	894	135	159	63
794	894	135	159	63
795	894	134	158	62
796	894	131	157	60
797	894	131	157	60
798	894	134	159	65
799	894	137	162	68
800	894	138	163	69
801	894	136	161	67
802	894	136	160	66
803	894	135	159	65
804	894	134	158	64
805	894	133	157	63
806	894	132	156	60
807	894	134	158	62
808	894	139	163	67
809	894	139	163	67
810	894	138	164	67
811	894	137	163	66
812	894	137	162	68
813	894	138	163	69
814	894	139	162	71
815	894	138	161	70
816	894	138	162	68
817	894	134	158	64
818	894	132	156	60
819	894	136	160	64
820	894	139	163	67
821	894	138	162	66
822	894	136	160	66
823	894	137	161	67
824	894	135	158	67
825	894	136	159	68
826	894	134	159	68
827	894	132	157	66
828	894	133	158	67
829	894	134	159	68
830	894	135	158	67
831	894	136	159	68
832	894	138	161	70
833	894	139	162	71
834	894	139	162	71
835	894	140	163	72
836	894	136	161	69
837	894	138	163	71
838	894	141	166	75
839	894	140	165	74
840	894	137	160	69
841	894	138	161	70
842	894	136	163	68
843	894	135	162	67
844	894	134	161	66
845	894	135	162	67
846	894	138	163	69
847	894	135	160	66
848	894	135	160	66
849	894	136	161	67
850	894	137	161	67
851	894	141	165	71
852	894	142	166	68
853	894	139	163	65
854	894	139	164	63
855	894	138	162	64
856	894	135	159	61
857	894	132	156	60
858	894	135	159	65
859	894	138	162	68
860	894	140	161	68
861	894	138	159	66
862	894	137	158	65
863	894	137	158	65
864	894	138	161	70
865	894	140	163	72
866	894	142	166	72
867	894	139	163	69
868	894	138	162	68
869	894	139	163	69
870	894	142	166	72
871	894	140	164	70
872	894	139	164	72
873	894	139	164	72
874	894	139	164	73
875	894	140	165	74
876	894	135	159	71
877	894	139	163	75
878	894	144	170	81
755	895	137	160	69
756	895	135	159	65
757	895	134	158	64
758	895	138	162	68
759	895	139	163	69
760	895	137	161	67
761	895	131	155	61
762	895	131	155	61
763	895	133	157	63
764	895	132	156	62
765	895	133	157	63
766	895	134	159	65
767	895	135	160	66
768	895	135	159	65
769	895	137	161	67
770	895	136	159	68
771	895	137	160	69
772	895	137	162	71
773	895	133	158	67
774	895	138	163	71
775	895	135	160	68
776	895	133	160	67
777	895	136	163	70
778	895	136	162	71
779	895	136	162	71
780	895	136	161	70
781	895	138	163	72
782	895	135	160	69
783	895	137	162	71
784	895	138	163	71
785	895	135	160	68
786	895	132	157	65
787	895	134	159	67
788	895	135	160	68
789	895	134	159	67
790	895	135	159	65
791	895	135	159	65
792	895	137	161	65
793	895	137	161	65
794	895	135	159	63
795	895	134	158	62
796	895	134	160	63
797	895	135	161	64
798	895	134	159	65
799	895	134	159	65
800	895	135	159	65
801	895	131	155	61
802	895	133	157	63
803	895	136	160	66
804	895	136	160	66
805	895	135	159	65
806	895	133	157	61
807	895	131	155	59
808	895	135	159	61
809	895	137	161	63
810	895	138	162	66
811	895	137	161	65
812	895	138	162	68
813	895	140	164	70
814	895	140	163	72
815	895	140	163	72
816	895	140	164	70
817	895	140	164	70
818	895	139	163	67
819	895	140	164	68
820	895	139	163	65
821	895	139	163	65
822	895	139	160	65
823	895	136	157	64
824	895	134	158	64
825	895	137	160	69
826	895	136	161	70
827	895	136	161	70
828	895	137	162	71
829	895	137	162	71
830	895	134	157	66
831	895	131	154	63
832	895	135	158	67
833	895	137	160	69
834	895	138	161	70
835	895	142	165	74
836	895	139	164	72
837	895	141	166	74
838	895	143	168	77
839	895	139	164	73
840	895	137	160	70
841	895	136	159	69
842	895	137	162	68
843	895	136	161	67
844	895	134	161	66
845	895	134	161	66
846	895	137	162	70
847	895	136	161	69
848	895	136	161	67
849	895	137	162	68
850	895	140	164	70
851	895	141	165	71
852	895	140	164	66
853	895	139	163	65
854	895	139	163	65
855	895	139	163	67
856	895	136	160	64
857	895	135	159	65
858	895	139	162	71
859	895	140	163	72
860	895	140	161	68
861	895	140	161	68
862	895	142	161	69
863	895	141	160	68
864	895	138	161	70
865	895	139	162	71
866	895	144	165	74
867	895	143	164	73
868	895	141	162	69
869	895	139	160	67
870	895	139	163	69
871	895	141	165	71
872	895	140	163	72
873	895	140	163	72
874	895	139	164	73
875	895	139	164	73
876	895	134	158	70
877	895	135	159	71
878	895	138	164	75
755	896	133	158	64
756	896	135	159	63
757	896	134	158	62
758	896	135	159	65
759	896	138	162	68
760	896	138	162	68
761	896	135	159	65
762	896	135	159	65
763	896	134	158	64
764	896	134	159	65
765	896	135	160	66
766	896	136	161	67
767	896	134	159	65
768	896	136	160	66
769	896	137	161	67
770	896	138	161	70
771	896	137	160	69
772	896	137	162	70
773	896	134	159	67
774	896	138	163	72
775	896	137	162	71
776	896	138	163	72
777	896	136	161	70
778	896	138	163	72
779	896	135	160	69
780	896	136	161	70
781	896	135	160	69
782	896	132	158	67
783	896	134	160	69
784	896	135	161	70
785	896	132	158	67
786	896	134	159	65
787	896	135	160	66
788	896	136	160	66
789	896	136	160	66
790	896	135	159	65
791	896	135	159	65
792	896	137	161	65
793	896	134	158	62
794	896	137	161	65
795	896	136	160	66
796	896	135	160	66
797	896	136	161	69
798	896	136	161	69
799	896	134	159	67
800	896	135	160	68
801	896	130	155	63
802	896	131	154	63
803	896	133	156	65
804	896	135	158	67
805	896	135	158	67
806	896	136	160	64
807	896	135	159	63
808	896	136	160	62
809	896	134	158	62
810	896	136	160	64
811	896	135	159	65
812	896	136	159	68
813	896	137	160	69
814	896	139	162	71
815	896	139	162	71
816	896	142	166	72
817	896	140	164	70
818	896	141	165	71
819	896	141	165	71
820	896	142	166	70
821	896	139	163	67
822	896	139	163	69
823	896	136	160	66
824	896	137	161	67
825	896	138	162	68
826	896	139	162	71
827	896	138	161	70
828	896	139	162	72
829	896	138	161	71
830	896	134	157	67
831	896	134	157	67
832	896	137	160	70
833	896	134	157	67
834	896	136	159	68
835	896	136	159	68
836	896	134	159	67
837	896	138	163	71
838	896	141	164	74
839	896	143	166	76
840	896	140	165	74
841	896	136	161	70
842	896	136	163	68
843	896	137	164	69
844	896	136	163	68
845	896	134	161	66
846	896	136	161	67
847	896	137	162	68
848	896	140	164	70
849	896	138	162	68
850	896	139	163	69
851	896	139	163	69
852	896	139	163	67
853	896	137	161	65
854	896	139	163	67
855	896	139	163	67
856	896	138	162	68
857	896	136	160	66
858	896	139	162	71
859	896	139	162	71
860	896	139	163	69
861	896	140	164	70
862	896	142	163	70
863	896	140	161	70
864	896	141	162	71
865	896	142	162	73
866	896	140	163	72
867	896	141	164	73
868	896	138	161	70
869	896	137	160	69
870	896	139	162	72
871	896	138	161	71
872	896	141	164	74
873	896	140	163	73
874	896	142	165	75
875	896	140	163	73
876	896	138	163	72
877	896	133	158	67
878	896	139	164	72
755	897	133	157	61
756	897	132	156	60
757	897	135	159	63
758	897	138	162	68
759	897	136	160	66
760	897	135	159	65
761	897	135	159	65
762	897	134	158	64
763	897	136	160	66
764	897	138	163	69
765	897	137	162	68
766	897	136	161	67
767	897	135	160	66
768	897	133	158	64
769	897	137	162	68
770	897	137	162	70
771	897	135	160	68
772	897	134	159	67
773	897	132	157	65
774	897	135	161	70
775	897	137	163	72
776	897	134	160	69
777	897	133	159	68
778	897	135	161	70
779	897	134	160	69
780	897	135	161	70
781	897	135	161	70
782	897	134	160	69
783	897	132	158	67
784	897	131	157	66
785	897	132	158	67
786	897	133	158	64
787	897	133	158	64
788	897	135	159	63
789	897	136	160	64
790	897	136	160	66
791	897	137	161	67
792	897	135	159	63
793	897	137	161	65
794	897	140	164	68
795	897	137	161	65
796	897	136	160	66
797	897	136	160	66
798	897	136	161	69
799	897	134	159	67
800	897	134	159	67
801	897	134	159	67
802	897	132	155	64
803	897	134	157	66
804	897	136	159	68
805	897	136	159	68
806	897	138	162	66
807	897	136	160	64
808	897	134	158	62
809	897	133	157	61
810	897	134	159	65
811	897	134	159	65
812	897	136	159	68
813	897	137	160	69
814	897	138	161	70
815	897	138	161	70
816	897	137	160	69
817	897	138	161	70
818	897	141	165	71
819	897	141	165	71
820	897	142	166	72
821	897	141	165	71
822	897	141	165	71
823	897	137	161	67
824	897	132	155	64
825	897	139	162	71
826	897	140	165	74
827	897	137	162	71
828	897	135	160	69
829	897	137	162	71
830	897	138	163	72
831	897	136	161	70
832	897	135	158	67
833	897	135	158	67
834	897	137	160	69
835	897	136	159	68
836	897	134	159	67
837	897	138	163	71
838	897	140	163	72
839	897	140	163	72
840	897	141	164	73
841	897	137	160	69
842	897	136	161	69
843	897	136	161	69
844	897	139	164	70
845	897	138	163	69
846	897	136	161	67
847	897	137	162	68
848	897	138	162	68
849	897	137	161	67
850	897	139	163	69
851	897	139	163	69
852	897	139	163	67
853	897	136	160	64
854	897	138	162	66
855	897	140	164	68
856	897	138	162	68
857	897	139	163	69
858	897	139	162	71
859	897	137	160	69
860	897	140	164	70
861	897	142	166	72
862	897	140	164	68
863	897	138	162	68
864	897	136	160	66
865	897	138	161	70
866	897	141	164	73
867	897	139	162	71
868	897	138	161	70
869	897	142	165	74
870	897	139	164	73
871	897	135	160	69
872	897	134	159	68
873	897	139	164	73
874	897	142	167	76
875	897	140	165	74
876	897	139	164	73
877	897	128	153	62
878	897	138	163	71
755	898	135	159	63
756	898	132	156	60
757	898	135	159	63
758	898	135	159	65
759	898	134	158	64
760	898	137	161	67
761	898	134	158	64
762	898	131	155	61
763	898	135	159	65
764	898	138	164	67
765	898	136	162	65
766	898	136	161	67
767	898	138	163	69
768	898	136	161	67
769	898	136	161	67
770	898	136	161	69
771	898	136	161	69
772	898	133	160	67
773	898	133	160	67
774	898	137	163	72
775	898	136	162	71
776	898	134	160	69
777	898	134	160	69
778	898	136	162	71
779	898	135	161	70
780	898	135	161	70
781	898	137	163	72
782	898	136	162	71
783	898	135	161	70
784	898	135	160	69
785	898	136	161	70
786	898	135	160	66
787	898	134	159	65
788	898	135	159	63
789	898	136	160	64
790	898	136	160	64
791	898	137	161	65
792	898	136	160	62
793	898	140	164	66
794	898	140	164	66
795	898	137	161	65
796	898	137	161	65
797	898	136	160	66
798	898	137	161	67
799	898	136	160	66
800	898	135	160	66
801	898	136	161	67
802	898	135	158	67
803	898	136	159	68
804	898	139	162	71
805	898	140	163	72
806	898	141	165	71
807	898	139	163	69
808	898	135	159	65
809	898	135	159	65
810	898	135	160	66
811	898	136	161	67
812	898	136	161	69
813	898	136	161	69
814	898	139	162	71
815	898	137	160	69
816	898	138	161	70
817	898	137	160	69
818	898	137	160	69
819	898	136	159	68
820	898	138	161	70
821	898	139	162	71
822	898	141	166	74
823	898	140	165	73
824	898	137	162	71
825	898	138	163	72
826	898	140	165	74
827	898	135	160	69
828	898	130	156	65
829	898	134	160	69
830	898	137	163	72
831	898	138	163	72
832	898	136	160	66
833	898	136	157	64
834	898	136	159	68
835	898	136	159	68
836	898	135	158	67
837	898	137	160	69
838	898	138	161	70
839	898	139	162	71
840	898	140	163	72
841	898	139	162	71
842	898	137	162	70
843	898	136	161	69
844	898	140	165	73
845	898	140	165	73
846	898	139	163	69
847	898	138	162	68
848	898	138	161	70
849	898	136	159	68
850	898	140	164	70
851	898	142	166	72
852	898	141	165	69
853	898	136	160	64
854	898	137	161	67
855	898	140	164	70
856	898	140	164	70
857	898	141	165	71
858	898	140	164	70
859	898	136	160	66
860	898	136	160	66
861	898	139	163	69
862	898	140	164	68
863	898	137	161	65
864	898	136	160	64
865	898	138	162	66
866	898	141	165	71
867	898	138	162	68
868	898	137	160	69
869	898	139	162	71
870	898	137	162	71
871	898	133	158	67
872	898	127	153	62
873	898	130	156	65
874	898	136	162	71
875	898	138	164	73
876	898	140	165	74
877	898	137	162	71
878	898	135	160	68
755	899	137	161	65
756	899	136	160	64
757	899	136	160	64
758	899	134	158	64
759	899	136	160	66
760	899	135	158	67
761	899	137	160	69
762	899	135	159	65
763	899	135	159	65
764	899	132	157	63
765	899	132	157	63
766	899	135	160	66
767	899	135	160	66
768	899	138	162	68
769	899	137	161	67
770	899	133	158	66
771	899	135	160	68
772	899	138	163	72
773	899	137	162	71
774	899	138	163	72
775	899	138	163	72
776	899	137	162	71
777	899	137	162	71
778	899	139	164	73
779	899	136	161	70
780	899	137	162	71
781	899	138	163	72
782	899	138	162	74
783	899	140	164	76
784	899	139	164	73
785	899	139	164	73
786	899	138	163	69
787	899	137	162	68
788	899	136	160	64
789	899	136	160	64
790	899	137	161	65
791	899	136	160	64
792	899	137	161	63
793	899	138	162	64
794	899	136	160	62
795	899	135	159	63
796	899	136	160	64
797	899	137	161	67
798	899	137	161	67
799	899	136	160	66
800	899	135	160	66
801	899	135	160	66
802	899	133	157	63
803	899	136	160	66
804	899	138	161	70
805	899	141	164	73
806	899	141	164	73
807	899	139	162	71
808	899	133	158	64
809	899	133	158	64
810	899	135	160	66
811	899	137	162	68
812	899	138	163	69
813	899	139	164	70
814	899	141	165	71
815	899	139	163	69
816	899	135	158	67
817	899	134	157	66
818	899	135	158	67
819	899	137	160	69
820	899	138	161	70
821	899	136	159	68
822	899	139	162	71
823	899	143	166	75
824	899	143	168	77
825	899	141	166	75
826	899	141	167	76
827	899	139	165	74
828	899	137	163	72
829	899	139	165	74
830	899	139	165	74
831	899	141	166	75
832	899	139	164	70
833	899	135	159	65
834	899	136	159	68
835	899	137	160	69
836	899	136	161	69
837	899	136	161	69
838	899	136	160	66
839	899	136	160	66
840	899	138	162	68
841	899	137	161	67
842	899	139	164	72
843	899	141	166	74
844	899	141	166	74
845	899	141	166	74
846	899	141	165	71
847	899	140	164	70
848	899	136	159	68
849	899	137	160	69
850	899	141	165	71
851	899	141	165	71
852	899	137	161	67
853	899	134	158	64
854	899	138	162	68
855	899	144	168	74
856	899	139	163	69
857	899	138	162	68
858	899	138	162	68
859	899	136	160	66
860	899	136	160	66
861	899	137	161	67
862	899	138	162	66
863	899	137	161	65
864	899	137	161	65
865	899	138	162	66
866	899	141	162	67
867	899	141	162	67
868	899	140	161	68
869	899	138	159	66
870	899	137	160	69
871	899	135	158	67
872	899	132	157	66
873	899	132	157	66
874	899	136	162	71
875	899	136	162	71
876	899	139	164	73
877	899	140	165	74
878	899	141	164	73
755	900	137	161	65
756	900	141	162	67
757	900	140	161	66
758	900	137	161	67
759	900	135	159	65
760	900	135	158	67
761	900	139	162	71
762	900	137	161	67
763	900	135	159	65
764	900	132	156	60
765	900	133	157	61
766	900	137	161	67
767	900	139	163	69
768	900	140	164	70
769	900	137	161	67
770	900	135	158	67
771	900	138	161	70
772	900	138	163	72
773	900	137	162	71
774	900	138	163	72
775	900	137	162	71
776	900	137	162	71
777	900	137	162	71
778	900	137	161	73
779	900	136	160	72
780	900	136	160	72
781	900	135	159	71
782	900	139	162	74
783	900	140	163	75
784	900	139	163	75
785	900	139	164	73
786	900	139	162	71
