X	Y	Red	Green	Blue
1697	681	87	140	86
1698	681	87	142	85
1699	681	84	139	82
1700	681	85	143	85
1701	681	84	142	84
1702	681	84	143	87
1703	681	84	143	87
1704	681	80	139	83
1705	681	81	140	84
1706	681	84	143	85
1707	681	83	142	84
1708	681	83	141	83
1709	681	81	139	81
1710	681	80	137	82
1711	681	85	142	87
1712	681	86	141	86
1713	681	89	144	89
1714	681	85	143	85
1715	681	84	142	84
1716	681	85	142	87
1717	681	85	142	87
1718	681	78	137	83
1719	681	83	142	88
1720	681	82	141	87
1721	681	83	142	88
1722	681	82	143	86
1723	681	83	144	87
1724	681	84	145	86
1725	681	84	145	86
1726	681	85	146	87
1727	681	84	143	85
1728	681	80	139	83
1729	681	85	142	87
1730	681	86	143	88
1731	681	82	139	84
1732	681	85	140	85
1733	681	89	144	89
1734	681	89	144	89
1735	681	85	140	85
1736	681	79	134	79
1737	681	85	140	85
1738	681	83	140	85
1739	681	80	137	82
1740	681	85	142	87
1741	681	87	144	89
1742	681	84	141	86
1743	681	83	140	85
1744	681	84	141	86
1745	681	82	139	84
1746	681	84	141	86
1747	681	83	140	85
1748	681	86	143	88
1749	681	91	148	93
1750	681	85	142	87
1751	681	84	141	86
1752	681	87	141	89
1753	681	89	143	91
1754	681	87	141	89
1755	681	81	135	83
1756	681	88	141	89
1757	681	89	142	90
1758	681	88	141	87
1759	681	89	142	88
1760	681	83	136	82
1761	681	86	139	87
1762	681	86	140	88
1763	681	85	139	89
1764	681	85	142	91
1765	681	85	142	91
1766	681	85	140	85
1767	681	85	140	85
1768	681	84	142	84
1769	681	83	140	85
1770	681	85	144	88
1771	681	88	147	93
1772	681	88	147	93
1773	681	77	136	82
1774	681	81	138	83
1775	681	86	143	88
1776	681	90	145	90
1777	681	86	141	86
1778	681	85	142	89
1779	681	86	143	90
1780	681	83	140	87
1781	681	81	138	85
1782	681	84	141	88
1783	681	86	143	90
1784	681	85	142	89
1785	681	83	140	87
1786	681	82	141	87
1787	681	84	143	89
1788	681	85	144	88
1789	681	84	143	87
1790	681	84	142	84
1791	681	85	143	85
1792	681	84	139	84
1793	681	77	132	77
1794	681	87	142	87
1795	681	99	154	99
1796	681	93	148	91
1797	681	86	141	84
1798	681	84	142	84
1799	681	85	143	85
1800	681	84	141	86
1801	681	85	142	87
1802	681	87	144	89
1803	681	89	146	91
1804	681	92	147	92
1805	681	88	143	88
1806	681	87	142	85
1807	681	88	143	86
1808	681	85	142	87
1809	681	86	143	88
1810	681	88	143	88
1811	681	87	142	87
1812	681	87	144	89
1813	681	89	146	91
1814	681	92	149	94
1815	681	88	145	90
1816	681	83	140	85
1817	681	87	144	89
1818	681	88	143	88
1819	681	87	142	87
1820	681	89	144	87
1679	682	88	146	88
1680	682	85	143	85
1681	682	86	141	84
1682	682	87	140	84
1683	682	87	140	84
1684	682	81	136	79
1685	682	84	139	82
1686	682	86	143	88
1687	682	86	143	88
1688	682	85	140	85
1689	682	78	133	78
1690	682	75	128	74
1691	682	77	130	76
1692	682	82	137	82
1693	682	82	137	82
1694	682	83	140	85
1695	682	89	144	89
1696	682	91	146	91
1697	682	88	141	87
1698	682	86	139	85
1699	682	82	135	81
1700	682	84	139	84
1701	682	88	143	88
1702	682	84	143	89
1703	682	84	143	89
1704	682	80	141	84
1705	682	79	138	82
1706	682	83	142	86
1707	682	84	141	86
1708	682	84	142	84
1709	682	83	141	83
1710	682	83	140	85
1711	682	86	143	88
1712	682	87	142	87
1713	682	88	143	88
1714	682	87	145	87
1715	682	84	142	84
1716	682	86	143	88
1717	682	85	142	87
1718	682	84	143	89
1719	682	82	141	87
1720	682	82	141	87
1721	682	84	143	89
1722	682	83	142	86
1723	682	83	142	86
1724	682	83	142	84
1725	682	85	144	86
1726	682	86	145	87
1727	682	85	144	86
1728	682	84	143	87
1729	682	86	145	89
1730	682	86	143	88
1731	682	83	140	85
1732	682	85	140	85
1733	682	87	142	87
1734	682	86	141	86
1735	682	84	139	84
1736	682	84	139	84
1737	682	90	145	90
1738	682	91	148	93
1739	682	84	141	86
1740	682	82	139	84
1741	682	88	145	90
1742	682	85	142	87
1743	682	84	141	86
1744	682	89	147	89
1745	682	85	143	85
1746	682	84	142	84
1747	682	83	141	83
1748	682	82	140	82
1749	682	86	144	86
1750	682	84	141	86
1751	682	84	141	86
1752	682	89	144	89
1753	682	93	148	93
1754	682	88	142	90
1755	682	82	136	84
1756	682	90	143	89
1757	682	87	140	86
1758	682	83	136	82
1759	682	87	140	86
1760	682	87	140	86
1761	682	93	146	92
1762	682	92	146	94
1763	682	87	141	89
1764	682	85	142	89
1765	682	87	144	91
1766	682	85	143	85
1767	682	84	142	84
1768	682	84	139	82
1769	682	81	136	81
1770	682	81	138	83
1771	682	88	145	92
1772	682	93	152	98
1773	682	83	142	88
1774	682	78	137	81
1775	682	84	141	86
1776	682	87	144	89
1777	682	84	139	84
1778	682	79	136	81
1779	682	82	139	84
1780	682	85	142	87
1781	682	87	144	89
1782	682	86	143	90
1783	682	88	145	92
1784	682	86	143	90
1785	682	85	142	89
1786	682	84	143	87
1787	682	86	145	89
1788	682	87	146	90
1789	682	84	143	87
1790	682	86	143	88
1791	682	87	144	89
1792	682	86	141	86
1793	682	77	132	77
1794	682	81	136	81
1795	682	91	146	91
1796	682	91	146	89
1797	682	87	142	85
1798	682	85	143	85
1799	682	85	143	85
1800	682	87	144	89
1801	682	86	143	88
1802	682	86	143	88
1803	682	91	148	93
1804	682	96	151	96
1805	682	88	143	88
1806	682	86	141	84
1807	682	90	145	88
1808	682	87	142	87
1809	682	88	143	88
1810	682	88	142	90
1811	682	88	142	90
1812	682	86	143	88
1813	682	89	146	91
1814	682	93	152	96
1815	682	87	146	92
1816	682	82	139	86
1817	682	88	145	94
1818	682	89	143	91
1819	682	88	142	90
1820	682	87	142	85
1679	683	85	145	85
1680	683	85	143	85
1681	683	83	138	81
1682	683	79	134	77
1683	683	83	136	80
1684	683	82	135	79
1685	683	85	138	82
1686	683	86	143	88
1687	683	85	142	87
1688	683	87	142	85
1689	683	83	136	80
1690	683	70	123	67
1691	683	75	126	70
1692	683	82	135	81
1693	683	85	138	84
1694	683	79	136	81
1695	683	88	143	88
1696	683	90	144	92
1697	683	88	141	89
1698	683	88	141	87
1699	683	88	141	87
1700	683	86	140	88
1701	683	86	140	88
1702	683	84	141	90
1703	683	84	141	90
1704	683	80	139	85
1705	683	77	136	82
1706	683	82	139	84
1707	683	83	140	85
1708	683	82	139	84
1709	683	81	138	83
1710	683	81	138	83
1711	683	82	139	84
1712	683	85	140	85
1713	683	89	144	89
1714	683	87	142	85
1715	683	86	141	84
1716	683	85	143	85
1717	683	89	147	89
1718	683	90	147	92
1719	683	86	143	88
1720	683	85	144	88
1721	683	82	141	85
1722	683	84	143	85
1723	683	88	147	89
1724	683	85	144	86
1725	683	83	142	84
1726	683	83	142	84
1727	683	84	143	85
1728	683	84	143	87
1729	683	84	143	87
1730	683	86	143	88
1731	683	89	144	89
1732	683	88	142	90
1733	683	87	140	88
1734	683	85	138	84
1735	683	87	140	86
1736	683	84	139	84
1737	683	87	142	87
1738	683	92	150	92
1739	683	87	145	87
1740	683	80	138	80
1741	683	84	142	84
1742	683	83	140	85
1743	683	86	143	88
1744	683	91	151	91
1745	683	90	150	90
1746	683	87	147	87
1747	683	83	143	83
1748	683	82	140	82
1749	683	84	142	84
1750	683	84	142	84
1751	683	83	141	83
1752	683	88	143	88
1753	683	90	145	90
1754	683	90	145	90
1755	683	88	143	88
1756	683	91	144	90
1757	683	89	142	88
1758	683	87	140	86
1759	683	84	137	83
1760	683	87	140	86
1761	683	91	144	90
1762	683	87	141	89
1763	683	88	142	90
1764	683	87	144	89
1765	683	86	143	88
1766	683	87	145	87
1767	683	89	147	89
1768	683	90	145	88
1769	683	84	139	84
1770	683	87	142	87
1771	683	88	142	90
1772	683	88	145	92
1773	683	86	143	90
1774	683	81	140	86
1775	683	84	143	89
1776	683	86	143	88
1777	683	80	137	82
1778	683	74	133	77
1779	683	81	140	84
1780	683	87	146	90
1781	683	89	148	92
1782	683	89	146	93
1783	683	89	146	93
1784	683	88	145	94
1785	683	88	145	94
1786	683	87	146	90
1787	683	89	148	92
1788	683	87	146	90
1789	683	84	143	87
1790	683	86	145	89
1791	683	91	150	94
1792	683	93	150	95
1793	683	89	146	91
1794	683	90	145	90
1795	683	90	145	90
1796	683	89	144	87
1797	683	87	142	85
1798	683	87	142	85
1799	683	86	141	84
1800	683	89	144	89
1801	683	87	142	87
1802	683	89	144	89
1803	683	93	148	93
1804	683	95	150	95
1805	683	88	143	88
1806	683	89	144	89
1807	683	94	149	94
1808	683	87	141	89
1809	683	82	136	84
1810	683	84	138	88
1811	683	89	143	93
1812	683	85	142	87
1813	683	87	144	89
1814	683	92	151	95
1815	683	89	148	94
1816	683	84	142	91
1817	683	86	144	94
1818	683	86	143	92
1819	683	84	141	88
1820	683	86	141	84
1679	684	84	144	84
1680	684	85	143	84
1681	684	87	142	84
1682	684	82	137	80
1683	684	76	129	73
1684	684	76	129	75
1685	684	86	139	85
1686	684	85	142	87
1687	684	83	140	85
1688	684	82	140	82
1689	684	84	139	82
1690	684	75	130	73
1691	684	75	128	72
1692	684	82	135	81
1693	684	83	136	82
1694	684	83	140	85
1695	684	83	140	85
1696	684	88	143	88
1697	684	87	142	87
1698	684	84	141	86
1699	684	89	146	91
1700	684	90	147	92
1701	684	85	142	87
1702	684	84	141	88
1703	684	87	144	91
1704	684	85	142	89
1705	684	81	138	85
1706	684	83	142	86
1707	684	85	144	88
1708	684	85	142	87
1709	684	79	136	81
1710	684	76	131	76
1711	684	77	132	77
1712	684	84	139	84
1713	684	89	144	89
1714	684	88	143	86
1715	684	87	142	85
1716	684	89	144	87
1717	684	93	148	91
1718	684	92	150	92
1719	684	90	148	90
1720	684	87	144	89
1721	684	87	144	89
1722	684	85	144	86
1723	684	87	146	88
1724	684	84	142	84
1725	684	83	141	83
1726	684	86	144	86
1727	684	85	143	85
1728	684	86	145	89
1729	684	86	143	88
1730	684	87	144	89
1731	684	91	146	91
1732	684	91	144	92
1733	684	86	139	87
1734	684	84	137	83
1735	684	86	139	85
1736	684	87	142	87
1737	684	87	142	87
1738	684	87	145	87
1739	684	88	146	88
1740	684	86	144	86
1741	684	84	142	84
1742	684	82	139	84
1743	684	85	142	87
1744	684	88	148	88
1745	684	89	149	89
1746	684	90	148	89
1747	684	86	144	85
1748	684	84	142	84
1749	684	86	144	86
1750	684	88	143	86
1751	684	85	140	83
1752	684	87	142	87
1753	684	88	143	88
1754	684	89	144	89
1755	684	90	145	90
1756	684	89	144	89
1757	684	89	144	89
1758	684	91	146	89
1759	684	86	141	84
1760	684	87	142	87
1761	684	87	142	87
1762	684	88	143	88
1763	684	92	147	92
1764	684	89	146	91
1765	684	85	142	87
1766	684	87	145	87
1767	684	92	150	92
1768	684	94	149	92
1769	684	90	145	88
1770	684	90	143	89
1771	684	84	137	83
1772	684	86	140	88
1773	684	90	144	92
1774	684	81	140	84
1775	684	80	139	83
1776	684	85	144	88
1777	684	87	146	90
1778	684	74	133	77
1779	684	79	138	82
1780	684	88	147	91
1781	684	87	146	92
1782	684	86	143	90
1783	684	86	143	92
1784	684	87	144	93
1785	684	87	144	93
1786	684	89	148	92
1787	684	88	147	91
1788	684	83	144	87
1789	684	82	143	86
1790	684	84	143	87
1791	684	90	149	93
1792	684	91	148	93
1793	684	90	147	92
1794	684	89	147	89
1795	684	88	146	88
1796	684	85	143	85
1797	684	85	143	85
1798	684	85	143	85
1799	684	83	141	83
1800	684	84	141	86
1801	684	86	143	88
1802	684	87	144	89
1803	684	85	142	87
1804	684	89	144	89
1805	684	88	143	88
1806	684	89	144	89
1807	684	93	148	93
1808	684	90	144	92
1809	684	84	138	86
1810	684	85	137	88
1811	684	88	140	91
1812	684	87	141	89
1813	684	89	143	91
1814	684	90	149	93
1815	684	86	145	91
1816	684	82	140	89
1817	684	86	144	94
1818	684	90	147	94
1819	684	86	143	88
1820	684	87	142	85
1679	685	85	143	82
1680	685	85	143	84
1681	685	82	140	82
1682	685	87	145	87
1683	685	84	141	86
1684	685	78	133	78
1685	685	85	140	85
1686	685	85	142	87
1687	685	82	139	84
1688	685	79	138	80
1689	685	81	139	81
1690	685	79	136	81
1691	685	83	138	83
1692	685	76	129	75
1693	685	80	133	79
1694	685	84	141	86
1695	685	82	139	84
1696	685	86	144	86
1697	685	89	147	89
1698	685	87	146	88
1699	685	88	147	89
1700	685	86	144	86
1701	685	81	139	81
1702	685	83	140	85
1703	685	88	145	90
1704	685	85	144	88
1705	685	78	137	81
1706	685	82	143	84
1707	685	87	148	89
1708	685	86	145	87
1709	685	81	139	81
1710	685	80	137	82
1711	685	85	140	85
1712	685	81	136	81
1713	685	79	134	79
1714	685	84	139	82
1715	685	84	139	82
1716	685	86	140	82
1717	685	89	143	85
1718	685	89	144	87
1719	685	87	142	85
1720	685	85	143	85
1721	685	87	145	87
1722	685	85	143	85
1723	685	84	142	84
1724	685	85	143	85
1725	685	86	144	86
1726	685	88	143	86
1727	685	88	143	86
1728	685	90	147	92
1729	685	89	146	91
1730	685	89	144	89
1731	685	91	146	91
1732	685	91	144	90
1733	685	85	138	84
1734	685	83	136	82
1735	685	85	138	84
1736	685	88	141	87
1737	685	87	140	86
1738	685	86	141	84
1739	685	88	143	86
1740	685	90	145	88
1741	685	88	143	86
1742	685	84	139	82
1743	685	86	141	84
1744	685	87	145	86
1745	685	85	143	84
1746	685	84	142	83
1747	685	86	144	85
1748	685	86	141	84
1749	685	91	146	89
1750	685	90	145	90
1751	685	83	138	83
1752	685	85	140	85
1753	685	88	143	88
1754	685	86	141	86
1755	685	86	141	86
1756	685	87	142	87
1757	685	87	142	87
1758	685	88	143	86
1759	685	88	143	88
1760	685	87	144	89
1761	685	87	144	91
1762	685	91	146	91
1763	685	92	147	92
1764	685	88	143	88
1765	685	86	141	86
1766	685	90	145	88
1767	685	91	146	89
1768	685	93	148	91
1769	685	91	146	89
1770	685	86	139	85
1771	685	80	133	79
1772	685	87	142	87
1773	685	94	149	94
1774	685	81	138	83
1775	685	79	136	81
1776	685	88	147	91
1777	685	94	153	97
1778	685	77	136	80
1779	685	71	130	74
1780	685	84	143	89
1781	685	85	144	90
1782	685	82	139	88
1783	685	79	136	85
1784	685	83	140	89
1785	685	85	142	91
1786	685	90	149	95
1787	685	88	147	93
1788	685	86	145	89
1789	685	86	145	89
1790	685	84	143	87
1791	685	85	144	88
1792	685	86	147	88
1793	685	86	147	88
1794	685	86	145	87
1795	685	84	143	85
1796	685	84	143	85
1797	685	86	145	87
1798	685	86	144	86
1799	685	84	142	84
1800	685	86	143	88
1801	685	86	143	88
1802	685	83	140	85
1803	685	79	136	81
1804	685	84	141	86
1805	685	86	143	88
1806	685	85	143	85
1807	685	88	145	90
1808	685	89	144	89
1809	685	87	141	89
1810	685	87	139	90
1811	685	87	139	90
1812	685	86	140	88
1813	685	89	143	91
1814	685	90	149	95
1815	685	86	145	91
1816	685	78	136	85
1817	685	83	141	90
1818	685	88	145	90
1819	685	86	143	88
1820	685	88	143	86
1679	686	87	143	82
1680	686	83	141	82
1681	686	87	145	87
1682	686	91	149	91
1683	686	89	146	93
1684	686	85	142	89
1685	686	86	143	92
1686	686	84	141	88
1687	686	85	142	89
1688	686	84	145	88
1689	686	83	142	86
1690	686	82	141	85
1691	686	82	139	84
1692	686	83	138	83
1693	686	84	139	84
1694	686	87	142	87
1695	686	86	141	86
1696	686	85	143	85
1697	686	85	143	85
1698	686	88	143	86
1699	686	88	143	86
1700	686	86	141	84
1701	686	84	139	82
1702	686	83	140	85
1703	686	83	140	85
1704	686	77	136	80
1705	686	76	135	79
1706	686	85	146	87
1707	686	92	153	94
1708	686	90	149	91
1709	686	81	140	82
1710	686	79	136	81
1711	686	83	140	85
1712	686	85	139	87
1713	686	81	135	83
1714	686	83	138	81
1715	686	85	140	83
1716	686	85	138	82
1717	686	87	140	84
1718	686	82	135	79
1719	686	84	137	81
1720	686	86	141	84
1721	686	88	143	86
1722	686	83	141	83
1723	686	77	135	77
1724	686	82	137	80
1725	686	88	143	86
1726	686	92	145	91
1727	686	92	145	91
1728	686	88	143	86
1729	686	90	145	88
1730	686	90	145	90
1731	686	90	145	90
1732	686	90	143	89
1733	686	87	140	86
1734	686	86	139	85
1735	686	87	140	86
1736	686	86	139	85
1737	686	87	140	86
1738	686	88	143	86
1739	686	86	141	84
1740	686	87	142	85
1741	686	87	142	85
1742	686	85	140	83
1743	686	86	141	84
1744	686	88	143	86
1745	686	85	140	83
1746	686	85	140	83
1747	686	86	141	84
1748	686	89	142	86
1749	686	94	147	91
1750	686	91	144	90
1751	686	83	136	82
1752	686	82	135	83
1753	686	87	140	88
1754	686	88	142	90
1755	686	86	140	88
1756	686	86	141	86
1757	686	89	144	89
1758	686	88	143	86
1759	686	83	138	83
1760	686	86	143	88
1761	686	87	144	91
1762	686	90	145	90
1763	686	89	144	89
1764	686	88	141	85
1765	686	89	142	86
1766	686	92	147	90
1767	686	92	147	90
1768	686	92	147	90
1769	686	90	145	88
1770	686	89	142	86
1771	686	84	137	81
1772	686	84	139	82
1773	686	90	145	88
1774	686	85	143	85
1775	686	85	142	87
1776	686	87	146	90
1777	686	88	147	93
1778	686	81	140	86
1779	686	75	134	80
1780	686	81	138	87
1781	686	87	144	93
1782	686	87	141	91
1783	686	82	136	86
1784	686	83	137	87
1785	686	86	140	90
1786	686	89	146	93
1787	686	90	147	94
1788	686	87	146	90
1789	686	88	147	91
1790	686	88	146	88
1791	686	88	146	88
1792	686	81	142	83
1793	686	82	143	84
1794	686	88	147	89
1795	686	88	147	89
1796	686	84	143	85
1797	686	84	143	85
1798	686	85	143	85
1799	686	85	143	85
1800	686	85	142	87
1801	686	85	142	87
1802	686	82	139	84
1803	686	81	138	83
1804	686	86	143	88
1805	686	87	144	89
1806	686	86	144	86
1807	686	87	145	87
1808	686	90	145	90
1809	686	88	143	88
1810	686	89	142	90
1811	686	88	141	89
1812	686	87	141	89
1813	686	89	143	91
1814	686	91	150	96
1815	686	88	147	93
1816	686	87	146	90
1817	686	88	147	91
1818	686	87	145	87
1819	686	86	144	86
1820	686	89	144	87
1679	687	86	141	83
1680	687	85	140	82
1681	687	87	142	85
1682	687	85	142	87
1683	687	87	144	91
1684	687	85	142	91
1685	687	87	144	93
1686	687	89	146	95
1687	687	88	145	94
1688	687	90	149	95
1689	687	88	147	93
1690	687	83	142	88
1691	687	83	140	87
1692	687	83	140	87
1693	687	85	139	87
1694	687	88	143	88
1695	687	87	142	87
1696	687	87	142	87
1697	687	84	139	84
1698	687	86	139	83
1699	687	86	139	83
1700	687	88	139	83
1701	687	87	138	82
1702	687	83	138	83
1703	687	85	140	85
1704	687	84	143	87
1705	687	86	145	89
1706	687	87	146	90
1707	687	88	147	91
1708	687	90	149	93
1709	687	82	141	85
1710	687	76	135	81
1711	687	84	141	88
1712	687	84	141	88
1713	687	83	137	85
1714	687	86	139	85
1715	687	86	139	85
1716	687	86	139	83
1717	687	83	136	80
1718	687	80	133	77
1719	687	82	135	79
1720	687	84	139	82
1721	687	84	139	82
1722	687	86	141	84
1723	687	87	142	85
1724	687	84	139	82
1725	687	82	137	80
1726	687	88	141	87
1727	687	87	140	86
1728	687	85	140	83
1729	687	89	144	87
1730	687	89	144	89
1731	687	90	145	90
1732	687	90	145	90
1733	687	88	143	88
1734	687	86	141	86
1735	687	85	140	85
1736	687	83	136	82
1737	687	89	142	88
1738	687	87	140	84
1739	687	83	136	80
1740	687	85	140	83
1741	687	86	141	84
1742	687	87	142	85
1743	687	86	141	84
1744	687	89	142	86
1745	687	89	142	86
1746	687	87	140	84
1747	687	83	136	80
1748	687	89	142	88
1749	687	92	145	91
1750	687	91	144	90
1751	687	87	140	86
1752	687	86	139	87
1753	687	89	142	90
1754	687	88	141	89
1755	687	87	140	88
1756	687	88	143	88
1757	687	89	144	89
1758	687	86	141	84
1759	687	84	139	84
1760	687	83	142	86
1761	687	86	143	90
1762	687	89	146	91
1763	687	88	143	88
1764	687	88	141	85
1765	687	89	142	86
1766	687	89	144	87
1767	687	92	147	90
1768	687	91	146	89
1769	687	91	146	89
1770	687	90	143	87
1771	687	90	143	87
1772	687	86	139	83
1773	687	88	141	85
1774	687	90	145	88
1775	687	87	142	87
1776	687	84	141	86
1777	687	83	140	87
1778	687	88	145	94
1779	687	88	145	94
1780	687	83	139	90
1781	687	82	136	87
1782	687	84	138	88
1783	687	86	138	89
1784	687	85	138	86
1785	687	88	141	89
1786	687	88	145	92
1787	687	88	145	92
1788	687	83	140	85
1789	687	81	138	83
1790	687	87	145	87
1791	687	91	149	91
1792	687	81	140	82
1793	687	72	131	73
1794	687	82	141	83
1795	687	90	149	91
1796	687	84	142	84
1797	687	81	139	81
1798	687	82	140	82
1799	687	80	138	80
1800	687	81	139	81
1801	687	83	141	83
1802	687	85	142	87
1803	687	87	144	89
1804	687	90	147	92
1805	687	87	144	89
1806	687	85	143	85
1807	687	83	141	83
1808	687	87	142	87
1809	687	84	139	84
1810	687	86	140	88
1811	687	83	137	85
