X	Y	Red	Green	Blue
1667	472	191	191	193
1668	472	190	190	190
1669	472	189	189	189
1670	472	191	191	189
1671	472	192	192	190
1672	472	193	193	191
1673	472	192	192	190
1674	472	192	192	192
1675	472	190	190	190
1676	472	190	190	192
1677	472	189	189	191
1678	472	192	191	196
1679	472	193	192	197
1680	472	190	190	192
1681	472	188	188	190
1682	472	191	191	193
1683	472	191	191	193
1684	472	192	192	192
1685	472	191	191	191
1686	472	193	193	193
1687	472	192	192	192
1688	472	192	192	194
1689	472	191	191	193
1690	472	191	190	195
1691	472	190	189	194
1692	472	190	190	192
1693	472	185	185	187
1694	472	187	187	187
1695	472	189	189	189
1696	472	191	191	193
1697	472	191	191	193
1698	472	191	191	193
1699	472	188	188	190
1700	472	189	189	191
1701	472	188	188	190
1702	472	186	186	188
1703	472	186	186	188
1704	472	189	189	189
1705	472	188	188	188
1706	472	189	189	189
1707	472	188	188	188
1708	472	188	188	188
1709	472	187	187	187
1710	472	187	187	187
1711	472	189	189	189
1712	472	192	192	192
1713	472	190	190	190
1714	472	187	187	187
1715	472	188	188	188
1716	472	190	190	190
1717	472	190	190	190
1718	472	190	190	190
1719	472	192	192	192
1720	472	191	191	191
1721	472	189	189	189
1722	472	189	189	191
1723	472	191	191	193
1724	472	191	191	193
1725	472	190	190	192
1726	472	189	189	191
1727	472	189	189	191
1728	472	190	190	190
1729	472	188	188	188
1730	472	190	190	190
1731	472	190	190	190
1732	472	190	190	190
1733	472	190	190	190
1734	472	189	189	189
1735	472	190	190	190
1736	472	190	190	192
1737	472	189	189	191
1738	472	187	187	189
1739	472	188	188	190
1740	472	190	190	192
1741	472	191	191	193
1742	472	190	190	190
1743	472	187	187	187
1744	472	191	191	193
1745	472	191	191	193
1746	472	192	194	193
1747	472	189	191	190
1748	472	189	191	190
1749	472	189	191	190
1582	473	187	187	187
1583	473	188	188	188
1584	473	189	189	191
1585	473	190	190	192
1586	473	189	189	191
1587	473	188	188	190
1588	473	189	189	191
1589	473	191	191	193
1590	473	190	190	192
1591	473	187	187	189
1592	473	186	186	186
1593	473	187	187	187
1594	473	187	187	187
1595	473	185	185	185
1596	473	184	184	184
1597	473	186	186	186
1598	473	188	186	187
1599	473	188	186	187
1600	473	189	189	189
1601	473	190	190	190
1602	473	190	192	191
1603	473	189	191	190
1604	473	189	191	190
1605	473	189	191	190
1606	473	189	190	192
1607	473	189	190	192
1608	473	189	188	193
1609	473	190	189	194
1610	473	191	189	194
1611	473	191	189	194
1612	473	190	190	192
1613	473	190	190	192
1614	473	192	192	192
1615	473	193	193	193
1616	473	187	187	187
1617	473	186	186	186
1618	473	189	189	189
1619	473	189	189	189
1620	473	190	190	190
1621	473	189	189	189
1622	473	190	190	190
1623	473	192	192	192
1624	473	191	191	191
1625	473	192	192	192
1626	473	192	192	192
1627	473	191	191	191
1628	473	191	191	191
1629	473	190	190	190
1630	473	191	191	191
1631	473	190	190	190
1632	473	185	185	185
1633	473	189	189	189
1634	473	191	191	191
1635	473	190	190	190
1636	473	190	190	190
1637	473	191	191	191
1638	473	191	191	191
1639	473	191	191	191
1640	473	190	190	190
1641	473	191	191	191
1642	473	191	191	191
1643	473	189	189	189
1644	473	190	190	190
1645	473	189	189	189
1646	473	189	189	189
1647	473	189	189	189
1648	473	189	189	189
1649	473	191	191	191
1650	473	191	191	191
1651	473	192	192	192
1652	473	192	192	194
1653	473	191	191	193
1654	473	189	189	191
1655	473	189	189	191
1656	473	189	189	191
1657	473	189	189	191
1658	473	191	191	191
1659	473	190	190	190
1660	473	190	190	190
1661	473	188	188	188
1662	473	189	189	191
1663	473	189	189	191
1664	473	188	188	190
1665	473	192	192	194
1666	473	194	194	196
1667	473	192	192	194
1668	473	190	190	190
1669	473	190	190	190
1670	473	190	190	190
1671	473	190	190	190
1672	473	189	189	189
1673	473	192	192	192
1674	473	194	194	194
1675	473	189	189	189
1676	473	188	188	190
1677	473	190	190	192
1678	473	193	193	195
1679	473	192	192	194
1680	473	189	189	191
1681	473	190	190	192
1682	473	192	192	194
1683	473	191	191	193
1684	473	192	192	192
1685	473	192	192	192
1686	473	193	193	193
1687	473	193	193	193
1688	473	191	191	193
1689	473	190	190	192
1690	473	192	192	194
1691	473	191	191	193
1692	473	192	192	194
1693	473	189	189	191
1694	473	189	189	189
1695	473	189	189	189
1696	473	189	189	191
1697	473	191	191	193
1698	473	191	191	193
1699	473	190	190	192
1700	473	189	189	191
1701	473	187	187	189
1702	473	188	188	190
1703	473	189	189	191
1704	473	188	188	188
1705	473	190	190	190
1706	473	190	190	190
1707	473	189	189	189
1708	473	188	188	188
1709	473	186	186	186
1710	473	188	188	188
1711	473	190	190	190
1712	473	189	189	189
1713	473	187	187	187
1714	473	188	188	188
1715	473	189	189	189
1716	473	189	189	189
1717	473	189	189	189
1718	473	189	189	189
1719	473	189	189	189
1720	473	189	189	189
1721	473	188	188	188
1722	473	189	189	191
1723	473	191	191	193
1724	473	191	191	193
1725	473	189	189	191
1726	473	188	188	190
1727	473	187	187	189
1728	473	188	188	188
1729	473	189	189	189
1730	473	190	190	190
1731	473	189	189	189
1732	473	190	190	190
1733	473	191	191	191
1734	473	189	189	189
1735	473	189	189	189
1736	473	189	189	191
1737	473	188	188	190
1738	473	187	187	189
1739	473	188	188	190
1740	473	190	190	192
1741	473	190	190	192
1742	473	190	190	190
1743	473	188	188	188
1744	473	188	188	190
1745	473	191	191	193
1746	473	192	192	194
1747	473	191	191	193
1748	473	190	192	191
1749	473	189	191	190
1582	474	188	188	188
1583	474	188	188	188
1584	474	189	189	189
1585	474	190	190	190
1586	474	189	189	191
1587	474	188	188	190
1588	474	189	189	191
1589	474	191	191	193
1590	474	190	190	192
1591	474	188	188	190
1592	474	188	188	188
1593	474	188	188	188
1594	474	189	189	189
1595	474	187	187	187
1596	474	186	184	185
1597	474	186	184	185
1598	474	187	185	186
1599	474	188	186	187
1600	474	188	188	188
1601	474	191	191	191
1602	474	189	191	190
1603	474	189	191	190
1604	474	189	190	192
1605	474	189	190	192
1606	474	189	190	192
1607	474	189	190	192
1608	474	191	190	195
1609	474	190	189	194
1610	474	190	189	194
1611	474	190	189	194
1612	474	191	191	193
1613	474	192	192	194
1614	474	193	193	193
1615	474	193	193	193
1616	474	190	190	190
