X	Y	Red	Green	Blue
1006	507	110	108	122
1007	507	113	111	125
1008	507	114	110	125
1009	507	109	105	120
1010	507	106	103	120
1011	507	108	105	122
1012	507	108	105	124
1013	507	106	103	122
1014	507	109	105	122
1015	507	108	104	121
1016	507	109	103	117
1017	507	109	103	117
1018	507	109	103	115
1019	507	107	101	113
1020	507	107	104	113
1021	507	109	106	115
1022	507	111	109	120
1023	507	114	112	123
1024	507	114	112	125
1025	507	113	111	124
1026	507	117	115	128
1027	507	123	121	134
1028	507	124	122	136
1029	507	124	122	136
1030	507	122	119	136
1031	507	119	116	133
1032	507	120	117	134
1033	507	115	112	129
1034	507	114	109	129
1035	507	116	111	131
1036	507	116	112	129
1037	507	120	116	133
1038	507	120	117	134
1039	507	115	112	131
1040	507	116	113	132
1041	507	116	113	134
1042	507	116	111	133
1043	507	122	117	139
1044	507	125	120	142
1045	507	118	113	135
1046	507	116	111	131
1047	507	116	111	131
1048	507	113	108	128
1049	507	110	105	125
1050	507	115	111	128
1051	507	118	114	131
1052	507	122	115	131
1053	507	124	117	133
1054	507	119	115	130
1055	507	116	112	127
1056	507	116	110	124
1057	507	115	109	123
1058	507	112	110	123
1059	507	113	111	124
1060	507	113	111	124
1061	507	113	111	124
1062	507	108	106	120
1063	507	111	109	123
992	508	109	105	122
993	508	115	110	130
994	508	116	111	131
995	508	113	108	130
996	508	111	106	128
997	508	110	105	127
998	508	112	108	125
999	508	114	110	127
1000	508	114	110	127
1001	508	116	112	129
1002	508	115	107	128
1003	508	107	99	120
1004	508	106	101	121
1005	508	112	107	127
1006	508	112	108	123
1007	508	112	108	123
1008	508	111	109	122
1009	508	110	108	122
1010	508	106	104	118
1011	508	109	106	123
1012	508	112	109	128
1013	508	110	107	126
1014	508	111	107	124
1015	508	114	110	127
1016	508	116	110	124
1017	508	113	107	121
1018	508	111	105	117
1019	508	109	103	115
1020	508	111	105	115
1021	508	111	105	115
1022	508	110	107	116
1023	508	112	109	118
1024	508	110	108	119
1025	508	110	108	119
1026	508	115	112	123
1027	508	122	118	132
1028	508	121	117	131
1029	508	117	113	128
1030	508	115	112	129
1031	508	119	116	133
1032	508	120	117	136
1033	508	117	114	133
1034	508	117	112	132
1035	508	119	114	134
1036	508	117	114	131
1037	508	118	115	132
1038	508	115	113	127
1039	508	112	109	126
1040	508	116	113	130
1041	508	117	114	133
1042	508	115	110	130
1043	508	118	113	133
1044	508	130	125	145
1045	508	120	115	135
1046	508	116	111	131
1047	508	116	111	131
1048	508	109	104	124
1049	508	105	100	120
1050	508	114	110	127
1051	508	121	117	134
1052	508	121	117	132
1053	508	121	117	132
1054	508	119	117	130
1055	508	114	112	125
1056	508	114	110	124
1057	508	119	115	129
1058	508	119	117	130
1059	508	119	117	130
1060	508	115	113	127
1061	508	116	114	128
1062	508	111	109	123
1063	508	112	110	124
992	509	104	100	117
993	509	109	104	124
994	509	115	110	130
995	509	114	109	131
996	509	111	106	128
997	509	109	104	126
998	509	108	104	121
999	509	109	105	122
1000	509	107	103	120
1001	509	112	108	125
1002	509	114	109	129
1003	509	109	104	124
1004	509	109	101	122
1005	509	113	105	126
1006	509	114	107	125
1007	509	114	107	125
1008	509	112	110	124
1009	509	114	112	126
1010	509	111	108	125
1011	509	113	110	127
1012	509	115	112	129
1013	509	113	110	127
1014	509	113	110	127
1015	509	118	115	132
1016	509	115	111	126
1017	509	112	108	123
1018	509	113	107	119
1019	509	113	107	119
1020	509	114	108	120
1021	509	114	108	120
1022	509	113	110	119
1023	509	113	110	119
1024	509	109	106	115
1025	509	105	102	111
1026	509	107	104	115
1027	509	115	111	125
1028	509	114	110	124
1029	509	110	106	121
1030	509	114	111	128
1031	509	124	121	138
1032	509	121	118	137
1033	509	114	111	130
1034	509	116	113	132
1035	509	118	115	134
1036	509	119	116	133
1037	509	116	113	130
1038	509	113	112	128
1039	509	117	116	132
1040	509	120	119	137
1041	509	112	111	129
1042	509	96	93	112
1043	509	101	98	117
1044	509	115	110	130
1045	509	117	112	132
1046	509	116	113	132
1047	509	115	112	131
1048	509	110	107	126
1049	509	103	100	119
1050	509	111	107	124
1051	509	119	115	132
1052	509	118	116	130
1053	509	119	117	131
1054	509	119	119	131
1055	509	115	113	126
1056	509	115	113	126
1057	509	119	115	129
1058	509	116	114	128
1059	509	116	114	128
1060	509	115	113	127
1061	509	117	115	129
1062	509	116	112	129
1063	509	115	111	128
992	510	110	106	123
993	510	110	105	125
994	510	113	108	128
995	510	115	110	130
996	510	113	110	129
997	510	111	108	127
998	510	108	105	124
999	510	108	105	124
1000	510	108	105	122
1001	510	107	104	121
1002	510	109	104	124
1003	510	108	103	123
1004	510	109	104	124
1005	510	111	106	126
1006	510	114	106	127
1007	510	112	107	127
1008	510	113	110	127
1009	510	113	112	128
1010	510	113	110	127
1011	510	113	110	127
1012	510	115	112	129
1013	510	113	110	127
1014	510	112	111	127
1015	510	115	114	130
1016	510	118	117	131
1017	510	113	111	125
1018	510	109	107	120
1019	510	113	109	123
1020	510	116	110	124
1021	510	116	110	124
1022	510	117	111	123
1023	510	118	112	124
1024	510	116	113	122
1025	510	107	104	113
1026	510	105	99	111
1027	510	112	106	118
1028	510	114	110	124
1029	510	112	108	123
1030	510	114	112	126
1031	510	118	115	132
1032	510	112	111	129
1033	510	109	108	126
1034	510	116	113	132
1035	510	118	115	134
1036	510	121	118	137
1037	510	119	116	135
1038	510	115	114	132
1039	510	117	116	134
1040	510	118	117	135
1041	510	116	115	133
1042	510	108	105	124
1043	510	111	108	127
1044	510	112	107	127
1045	510	115	110	130
1046	510	115	111	128
1047	510	115	111	128
1048	510	115	112	129
1049	510	109	106	123
1050	510	112	108	125
1051	510	116	112	129
1052	510	116	114	128
1053	510	118	116	130
1054	510	119	118	132
1055	510	116	115	129
1056	510	115	113	126
1057	510	116	114	127
1058	510	114	112	126
1059	510	114	112	126
1060	510	116	113	130
1061	510	116	113	130
1062	510	117	113	130
1063	510	117	113	130
992	511	112	107	127
993	511	111	106	126
994	511	106	101	121
995	511	109	104	124
996	511	115	112	131
997	511	116	113	132
998	511	113	112	130
999	511	113	112	130
1000	511	113	112	130
1001	511	112	111	129
1002	511	112	109	126
1003	511	110	107	124
1004	511	111	106	126
1005	511	112	107	127
1006	511	115	107	128
1007	511	112	107	127
1008	511	111	108	125
1009	511	111	110	126
1010	511	111	108	125
1011	511	111	108	125
1012	511	112	109	126
1013	511	111	108	125
1014	511	108	110	125
1015	511	111	113	128
1016	511	115	117	132
1017	511	115	114	130
1018	511	111	110	124
1019	511	114	110	125
1020	511	114	110	124
1021	511	117	111	125
1022	511	118	110	125
1023	511	118	110	125
1024	511	116	113	122
1025	511	113	110	119
1026	511	110	104	116
1027	511	112	106	118
1028	511	117	111	125
1029	511	116	109	125
1030	511	113	111	125
1031	511	112	109	126
1032	511	107	106	124
1033	511	108	107	125
1034	511	113	111	132
1035	511	117	115	136
1036	511	119	118	136
1037	511	119	118	136
1038	511	117	116	134
1039	511	116	115	133
1040	511	112	109	128
1041	511	117	114	133
1042	511	117	112	132
1043	511	112	107	127
1044	511	116	109	127
1045	511	119	112	130
1046	511	117	113	130
1047	511	114	110	127
1048	511	116	112	129
1049	511	115	111	128
1050	511	116	112	129
1051	511	115	111	128
1052	511	116	114	128
1053	511	116	114	128
1054	511	115	114	128
1055	511	116	115	129
1056	511	116	114	127
1057	511	116	114	127
1058	511	115	113	127
1059	511	115	113	127
1060	511	116	113	130
1061	511	116	113	130
1062	511	116	112	129
1063	511	116	112	129
992	512	114	107	125
993	512	113	105	126
994	512	107	102	122
995	512	109	104	124
996	512	115	112	129
997	512	123	120	137
998	512	122	119	136
999	512	120	117	134
1000	512	121	118	135
1001	512	116	113	130
1002	512	113	110	129
1003	512	112	109	128
1004	512	117	114	133
1005	512	116	113	132
1006	512	119	116	133
1007	512	111	108	125
1008	512	105	102	119
1009	512	110	107	124
1010	512	113	111	125
1011	512	111	109	123
1012	512	111	110	126
1013	512	109	108	124
1014	512	110	109	125
1015	512	111	110	126
1016	512	114	112	126
1017	512	111	109	123
1018	512	104	102	116
1019	512	113	111	125
1020	512	114	110	127
1021	512	113	109	126
1022	512	113	109	126
1023	512	115	111	128
1024	512	118	111	127
1025	512	113	106	122
1026	512	111	105	119
1027	512	113	107	121
1028	512	115	111	125
1029	512	114	110	125
1030	512	113	109	126
1031	512	113	108	128
1032	512	113	108	130
1033	512	112	107	129
1034	512	115	112	133
1035	512	117	114	135
1036	512	116	115	133
1037	512	118	117	135
1038	512	122	121	139
1039	512	119	118	136
1040	512	119	116	137
1041	512	122	119	140
1042	512	115	112	131
1043	512	105	102	121
1044	512	109	106	123
1045	512	116	113	130
1046	512	116	113	130
1047	512	116	113	130
1048	512	117	114	131
1049	512	116	113	130
1050	512	115	111	126
1051	512	110	106	121
1052	512	113	109	124
1053	512	118	114	129
1054	512	114	113	129
1055	512	114	113	129
1056	512	118	115	134
1057	512	115	112	131
1058	512	118	115	132
1059	512	114	111	128
1060	512	115	113	127
1061	512	114	112	126
1062	512	115	111	128
1063	512	117	113	130
992	513	112	108	125
993	513	113	109	126
994	513	112	108	125
995	513	113	109	126
996	513	113	110	127
997	513	116	113	130
998	513	119	117	131
999	513	119	117	131
1000	513	118	116	130
1001	513	113	111	125
1002	513	108	105	122
1003	513	111	108	125
1004	513	119	116	133
1005	513	118	115	132
1006	513	123	121	135
1007	513	119	117	131
1008	513	107	104	121
1009	513	110	107	124
1010	513	114	112	126
1011	513	114	112	126
1012	513	112	111	127
1013	513	110	109	125
1014	513	111	110	126
1015	513	111	110	126
1016	513	110	108	122
1017	513	112	110	124
1018	513	107	105	119
1019	513	113	111	125
1020	513	116	113	130
1021	513	113	110	127
1022	513	109	106	123
1023	513	110	107	124
1024	513	113	109	124
1025	513	114	110	125
1026	513	110	106	120
1027	513	110	106	120
1028	513	115	111	126
1029	513	116	112	129
1030	513	116	112	129
1031	513	112	107	127
1032	513	111	106	128
1033	513	115	110	132
1034	513	116	111	133
1035	513	114	109	131
1036	513	112	111	129
1037	513	114	113	131
1038	513	119	118	136
1039	513	118	117	135
1040	513	116	115	133
1041	513	121	118	137
1042	513	116	113	132
1043	513	113	108	128
1044	513	115	111	128
1045	513	117	113	130
1046	513	115	111	126
1047	513	114	110	125
1048	513	112	110	124
1049	513	110	108	122
1050	513	108	105	122
1051	513	104	101	118
1052	513	109	106	123
1053	513	117	114	131
1054	513	113	111	125
1055	513	110	107	124
1056	513	106	103	120
1057	513	114	111	130
1058	513	117	115	129
1059	513	113	111	125
1060	513	113	111	125
1061	513	114	112	126
1062	513	111	107	122
1063	513	116	112	127
992	514	113	110	127
993	514	112	109	126
994	514	113	109	126
995	514	112	108	125
996	514	109	106	123
997	514	114	111	128
998	514	118	117	131
999	514	117	116	130
1000	514	116	114	127
1001	514	112	110	123
1002	514	111	107	122
1003	514	112	108	123
1004	514	117	113	128
1005	514	117	113	128
1006	514	117	117	129
1007	514	117	117	129
1008	514	114	112	126
1009	514	113	111	125
1010	514	113	111	125
1011	514	114	112	126
1012	514	114	111	128
1013	514	114	111	128
1014	514	114	111	128
1015	514	112	109	126
1016	514	114	112	126
1017	514	114	112	126
1018	514	114	112	126
1019	514	116	114	128
1020	514	118	115	132
1021	514	115	112	129
1022	514	109	106	123
1023	514	113	110	127
1024	514	115	114	128
1025	514	114	113	127
1026	514	115	113	127
1027	514	113	111	125
1028	514	112	110	124
1029	514	116	113	130
1030	514	119	115	132
1031	514	112	107	127
1032	514	108	100	123
1033	514	114	106	129
1034	514	112	107	129
1035	514	109	104	126
1036	514	111	110	128
1037	514	115	114	132
1038	514	114	113	131
1039	514	110	109	127
1040	514	114	113	131
1041	514	118	117	135
1042	514	114	111	130
1043	514	112	109	128
1044	514	118	114	131
1045	514	118	114	131
1046	514	115	111	126
1047	514	115	111	126
1048	514	115	113	127
1049	514	113	110	127
1050	514	112	109	126
1051	514	110	107	126
1052	514	112	109	128
1053	514	114	111	130
1054	514	113	111	125
1055	514	114	111	128
1056	514	105	102	119
1057	514	106	103	122
1058	514	112	109	126
1059	514	114	111	128
1060	514	118	116	130
1061	514	115	113	127
1062	514	112	108	125
1063	514	115	111	128
992	515	106	105	121
993	515	108	105	124
994	515	109	106	125
995	515	113	108	128
996	515	112	108	125
997	515	115	111	128
998	515	119	118	132
999	515	117	116	130
1000	515	114	113	127
1001	515	111	109	123
1002	515	109	107	121
1003	515	111	107	122
1004	515	114	110	125
1005	515	116	112	127
1006	515	113	113	125
1007	515	114	114	126
1008	515	113	113	125
1009	515	110	110	122
1010	515	112	110	123
1011	515	114	112	125
1012	515	114	112	126
1013	515	114	112	126
1014	515	114	111	128
1015	515	113	110	127
1016	515	116	112	127
1017	515	112	108	123
1018	515	114	112	126
1019	515	118	116	130
1020	515	118	115	132
1021	515	117	114	131
1022	515	114	113	127
1023	515	117	116	130
1024	515	117	116	132
1025	515	113	112	128
1026	515	112	109	126
1027	515	113	110	127
1028	515	113	110	129
1029	515	112	109	128
1030	515	117	112	132
1031	515	118	113	133
1032	515	111	103	126
1033	515	109	101	124
1034	515	109	104	126
1035	515	111	106	128
1036	515	112	111	129
1037	515	111	110	128
1038	515	110	109	127
1039	515	115	114	132
1040	515	120	117	136
1041	515	124	121	140
1042	515	119	116	135
1043	515	113	110	129
1044	515	115	112	129
1045	515	118	115	132
1046	515	117	114	131
1047	515	117	114	131
1048	515	119	115	132
1049	515	118	113	133
1050	515	117	112	132
1051	515	117	112	134
1052	515	114	111	130
1053	515	111	108	127
1054	515	112	111	127
1055	515	115	114	130
1056	515	115	112	131
1057	515	110	107	126
1058	515	113	110	127
1059	515	116	113	130
1060	515	120	117	134
1061	515	119	116	133
1062	515	117	112	132
1063	515	114	109	129
992	516	109	108	124
993	516	109	106	125
994	516	110	107	128
995	516	115	110	132
996	516	114	111	130
997	516	114	111	130
998	516	116	115	131
999	516	117	116	132
1000	516	115	114	128
1001	516	113	111	125
1002	516	110	108	122
1003	516	112	108	123
1004	516	113	109	124
1005	516	114	110	125
1006	516	113	113	125
1007	516	113	113	125
1008	516	114	114	124
1009	516	115	115	125
1010	516	117	115	126
1011	516	115	113	126
1012	516	114	112	125
1013	516	114	112	126
1014	516	114	110	125
1015	516	117	113	128
1016	516	119	115	129
1017	516	113	109	123
1018	516	113	109	124
1019	516	116	112	127
1020	516	114	112	126
1021	516	113	111	125
1022	516	117	116	130
1023	516	117	116	130
1024	516	113	115	130
1025	516	113	112	128
1026	516	110	109	127
1027	516	110	107	126
1028	516	108	105	126
1029	516	110	107	128
1030	516	119	114	136
1031	516	116	111	133
1032	516	115	107	130
1033	516	115	107	130
1034	516	118	110	133
1035	516	118	110	133
1036	516	112	109	130
1037	516	111	108	129
1038	516	110	107	128
1039	516	113	110	131
1040	516	118	115	134
1041	516	122	119	138
1042	516	121	118	135
1043	516	116	113	130
1044	516	113	111	125
1045	516	117	115	129
1046	516	120	116	133
1047	516	119	115	132
1048	516	119	114	134
1049	516	119	114	134
1050	516	119	114	134
