X	Y	Red	Green	Blue
529	814	50	123	166
530	814	49	122	167
531	814	48	121	166
532	814	45	118	163
533	814	43	116	161
534	814	44	117	162
535	814	45	118	163
536	814	44	117	162
537	814	44	117	162
538	814	48	119	163
539	814	45	116	160
540	814	42	113	157
541	814	45	116	160
542	814	47	118	162
543	814	47	118	162
544	814	44	117	158
545	814	46	119	160
546	814	51	124	165
547	814	50	123	164
548	814	48	123	165
549	814	49	124	166
550	814	49	124	166
551	814	50	125	167
552	814	48	122	167
553	814	47	121	166
554	814	49	123	168
555	814	49	123	168
556	814	50	124	169
557	814	50	124	169
558	814	48	123	165
559	814	50	125	167
560	814	46	123	167
561	814	48	125	169
562	814	49	123	168
563	814	49	123	168
564	814	50	124	169
565	814	50	124	169
566	814	50	124	171
567	814	49	123	170
568	814	45	122	168
569	814	47	124	170
570	814	47	121	166
571	814	48	122	167
572	814	54	127	168
573	814	52	125	166
574	814	49	120	162
575	814	50	121	163
576	814	49	123	162
577	814	50	124	163
578	814	48	121	162
579	814	48	121	162
580	814	49	124	166
581	814	48	123	165
582	814	49	124	166
583	814	50	125	167
584	814	51	126	166
585	814	49	124	164
586	814	46	123	165
587	814	46	123	165
588	814	46	123	165
589	814	47	124	166
590	814	47	124	166
591	814	47	124	166
592	814	46	123	165
593	814	47	124	166
594	814	55	130	170
595	814	54	129	169
596	814	54	129	169
597	814	50	125	165
487	815	48	121	166
488	815	47	119	167
489	815	51	123	171
490	815	52	125	170
491	815	48	121	166
492	815	47	120	163
493	815	45	118	161
494	815	46	117	161
495	815	48	119	163
496	815	43	117	162
497	815	48	122	167
498	815	51	126	168
499	815	53	128	170
500	815	50	125	165
501	815	50	125	165
502	815	48	123	163
503	815	47	122	162
504	815	47	124	166
505	815	46	123	165
506	815	45	122	166
507	815	43	120	164
508	815	48	122	169
509	815	53	127	174
510	815	51	123	171
511	815	49	119	168
512	815	45	116	162
513	815	47	115	162
514	815	44	117	162
515	815	42	115	160
516	815	43	117	162
517	815	49	123	168
518	815	55	132	174
519	815	53	130	172
520	815	48	125	169
521	815	47	124	168
522	815	50	124	171
523	815	47	121	168
524	815	43	117	164
525	815	43	117	164
526	815	50	123	166
527	815	51	124	167
528	815	53	126	169
529	815	54	127	170
530	815	54	127	172
531	815	50	123	168
532	815	47	117	166
533	815	47	117	166
534	815	47	119	167
535	815	47	119	167
536	815	45	118	163
537	815	45	118	163
538	815	46	119	162
539	815	47	118	162
540	815	45	116	160
541	815	49	117	162
542	815	49	116	161
543	815	45	113	158
544	815	47	118	160
545	815	48	121	162
546	815	48	121	162
547	815	46	119	160
548	815	46	121	163
549	815	48	123	165
550	815	49	126	168
551	815	48	125	167
552	815	47	124	168
553	815	47	124	168
554	815	50	124	169
555	815	48	122	167
556	815	49	124	166
557	815	49	124	166
558	815	51	126	168
559	815	53	128	170
560	815	49	126	170
561	815	48	125	169
562	815	48	122	167
563	815	50	124	169
564	815	51	125	170
565	815	50	124	169
566	815	50	124	171
567	815	50	124	171
568	815	48	125	171
569	815	47	124	170
570	815	46	123	167
571	815	48	122	167
572	815	52	127	167
573	815	54	127	168
574	815	51	122	164
575	815	52	123	165
576	815	52	124	162
577	815	51	123	163
578	815	50	124	163
579	815	48	121	162
580	815	49	122	165
581	815	49	122	165
582	815	50	123	164
583	815	50	123	164
584	815	51	124	165
585	815	50	123	164
586	815	50	125	167
587	815	48	123	165
588	815	48	122	167
589	815	48	122	167
590	815	47	122	164
591	815	50	125	167
592	815	49	124	166
593	815	51	126	168
594	815	51	126	166
595	815	50	125	165
596	815	52	130	168
597	815	49	127	165
487	816	41	114	159
488	816	49	122	163
489	816	51	124	165
490	816	53	126	169
491	816	49	122	165
492	816	49	120	164
493	816	51	122	166
494	816	48	119	161
495	816	46	117	159
496	816	46	117	161
497	816	49	120	164
498	816	56	129	174
499	816	55	128	173
500	816	49	126	170
501	816	47	124	168
502	816	46	123	165
503	816	47	124	166
504	816	50	125	167
505	816	48	123	165
506	816	48	121	166
507	816	46	119	164
508	816	47	120	165
509	816	50	123	168
510	816	50	124	169
511	816	48	120	168
512	816	47	117	166
513	816	51	118	170
514	816	49	117	164
515	816	45	116	162
516	816	43	116	159
517	816	48	125	167
518	816	53	132	173
519	816	47	129	169
520	816	46	125	166
521	816	46	123	165
522	816	52	129	173
523	816	49	123	168
524	816	49	123	168
525	816	49	123	168
526	816	46	123	167
527	816	50	124	169
528	816	55	126	170
529	816	55	126	170
530	816	54	127	170
531	816	48	123	165
532	816	48	122	167
533	816	49	123	168
534	816	49	122	167
535	816	45	118	163
536	816	46	119	164
537	816	47	118	164
538	816	50	121	165
539	816	53	121	166
540	816	52	119	164
541	816	50	117	162
542	816	45	116	160
543	816	45	116	160
544	816	50	121	165
545	816	51	122	166
546	816	49	122	165
547	816	47	120	163
548	816	47	120	161
549	816	49	122	163
550	816	49	124	166
551	816	50	125	167
552	816	50	124	169
553	816	48	122	167
554	816	51	124	169
555	816	44	117	162
556	816	46	120	165
557	816	48	122	167
558	816	49	124	166
559	816	50	125	167
560	816	49	123	168
561	816	45	119	164
562	816	48	122	167
563	816	48	122	167
564	816	47	124	168
565	816	48	125	169
566	816	46	123	169
567	816	48	125	171
568	816	48	126	172
569	816	46	124	170
570	816	46	123	167
571	816	48	122	167
572	816	50	125	165
573	816	50	123	164
574	816	41	113	153
575	816	49	121	161
576	816	53	125	165
577	816	51	123	163
578	816	52	125	166
579	816	49	122	163
580	816	51	124	165
581	816	52	125	166
582	816	45	120	160
583	816	45	120	160
584	816	51	124	167
585	816	49	122	165
586	816	50	123	166
587	816	49	122	165
588	816	49	122	165
589	816	49	122	165
590	816	43	120	162
591	816	49	124	166
592	816	48	123	165
593	816	47	120	163
594	816	39	112	155
595	816	38	111	154
596	816	49	124	163
597	816	53	128	167
487	817	41	116	158
488	817	44	117	158
489	817	53	126	167
490	817	58	131	172
491	817	51	124	165
492	817	49	122	163
493	817	49	122	163
494	817	48	119	161
495	817	47	118	160
496	817	47	120	163
497	817	48	121	164
498	817	50	124	169
499	817	48	122	167
500	817	46	123	167
501	817	46	123	167
502	817	47	124	166
503	817	47	124	166
504	817	46	123	165
505	817	48	125	167
506	817	50	124	169
507	817	47	121	166
508	817	46	120	165
509	817	49	123	168
510	817	51	126	168
511	817	49	122	165
512	817	48	121	166
513	817	50	121	167
514	817	49	117	162
515	817	49	117	162
516	817	45	118	159
517	817	50	125	165
518	817	51	129	168
519	817	48	127	166
520	817	44	123	164
521	817	47	124	166
522	817	49	126	170
523	817	49	123	168
524	817	49	123	168
525	817	48	122	167
526	817	48	125	169
527	817	50	124	169
528	817	50	125	167
529	817	53	126	169
530	817	51	126	168
531	817	48	123	165
532	817	48	123	165
533	817	51	126	168
534	817	50	125	167
535	817	45	120	162
536	817	48	121	164
537	817	49	122	165
538	817	51	124	167
539	817	50	123	166
540	817	48	119	163
541	817	47	118	162
542	817	48	119	163
543	817	48	119	163
544	817	47	120	163
545	817	51	124	167
546	817	52	125	168
547	817	49	122	165
548	817	48	121	164
549	817	47	120	163
550	817	46	121	163
551	817	48	123	165
552	817	45	119	164
553	817	44	118	163
554	817	47	121	166
555	817	47	121	166
556	817	49	123	168
557	817	47	121	166
558	817	48	123	165
559	817	49	123	168
560	817	44	121	165
561	817	42	119	165
562	817	45	119	164
563	817	46	120	165
564	817	48	123	165
565	817	51	126	168
566	817	47	124	168
567	817	45	122	166
568	817	47	124	168
569	817	46	123	167
570	817	45	122	166
571	817	49	123	168
572	817	51	126	168
573	817	51	124	167
574	817	45	116	158
575	817	48	119	161
576	817	51	125	164
577	817	51	125	164
578	817	54	127	168
579	817	51	124	165
580	817	50	125	165
581	817	51	126	166
582	817	50	123	166
583	817	48	121	164
584	817	50	123	166
585	817	51	124	167
586	817	50	125	165
587	817	49	124	164
588	817	49	124	164
589	817	48	123	163
590	817	48	123	163
591	817	50	125	165
592	817	50	123	166
593	817	48	121	164
594	817	42	115	158
595	817	42	115	158
596	817	46	121	160
597	817	48	123	162
487	818	50	128	167
488	818	46	121	161
489	818	51	126	166
490	818	58	133	173
491	818	57	132	172
492	818	50	125	165
493	818	51	124	165
494	818	45	118	159
495	818	43	114	156
496	818	48	119	163
497	818	48	119	163
498	818	49	122	167
499	818	47	120	165
500	818	46	121	163
501	818	46	121	163
502	818	46	124	163
503	818	45	123	162
504	818	48	123	163
505	818	49	124	164
506	818	48	123	165
507	818	47	122	164
508	818	47	122	164
509	818	49	124	166
510	818	50	125	167
511	818	49	124	166
512	818	51	124	167
513	818	49	120	164
514	818	45	116	158
515	818	53	122	164
516	818	52	124	164
517	818	51	125	164
518	818	49	124	163
519	818	47	125	163
520	818	48	126	165
521	818	49	127	166
522	818	48	123	165
523	818	48	123	165
524	818	47	124	168
525	818	46	123	167
526	818	49	124	166
527	818	49	124	166
528	818	50	125	167
529	818	51	126	168
530	818	50	123	166
531	818	49	122	165
532	818	49	122	165
533	818	51	124	167
534	818	51	126	166
535	818	51	126	166
536	818	50	123	164
537	818	48	121	162
538	818	48	123	163
539	818	51	126	166
540	818	50	123	164
541	818	48	121	162
542	818	50	121	163
543	818	50	121	163
544	818	47	120	163
545	818	51	124	167
546	818	51	124	167
547	818	49	122	165
548	818	48	121	164
549	818	48	121	164
550	818	47	120	165
551	818	48	121	166
552	818	46	119	164
553	818	44	117	162
554	818	47	121	166
555	818	51	125	170
556	818	52	127	169
557	818	49	124	166
558	818	48	125	167
559	818	49	126	168
560	818	50	127	171
561	818	47	124	168
562	818	46	120	165
563	818	44	118	163
564	818	45	120	162
565	818	48	123	165
566	818	48	123	165
567	818	48	123	165
568	818	49	123	168
569	818	48	122	167
570	818	47	121	166
571	818	49	123	168
572	818	48	121	164
573	818	48	121	164
574	818	47	118	160
575	818	49	120	162
576	818	50	123	164
577	818	52	125	166
578	818	49	124	166
579	818	48	123	165
580	818	48	123	165
581	818	44	119	161
582	818	46	119	162
583	818	51	124	167
584	818	54	127	170
585	818	56	129	172
586	818	52	130	169
587	818	49	127	166
588	818	48	123	162
589	818	49	124	163
590	818	51	125	164
591	818	51	124	165
592	818	50	123	164
593	818	50	123	166
594	818	47	120	163
595	818	47	120	163
596	818	49	124	164
597	818	49	124	164
487	819	50	130	167
488	819	43	121	160
489	819	49	124	164
490	819	58	133	173
491	819	57	132	172
492	819	52	130	168
493	819	49	124	164
494	819	47	122	162
495	819	47	120	163
496	819	48	119	163
497	819	48	119	163
498	819	49	120	166
499	819	47	118	164
500	819	45	118	161
501	819	46	119	162
502	819	49	124	164
503	819	52	127	167
504	819	48	123	163
505	819	48	123	163
506	819	47	122	164
507	819	48	123	165
508	819	47	122	164
509	819	49	124	166
510	819	48	123	165
511	819	48	123	165
512	819	49	124	166
513	819	48	121	164
514	819	46	117	159
515	819	52	121	163
516	819	49	121	161
517	819	50	122	162
518	819	49	124	163
519	819	49	124	163
520	819	48	123	163
521	819	50	125	165
522	819	49	124	166
523	819	49	124	166
524	819	47	124	166
525	819	46	123	165
526	819	48	123	165
527	819	51	126	168
528	819	50	125	167
529	819	47	122	164
530	819	43	116	159
531	819	46	119	162
532	819	49	122	165
533	819	49	122	165
534	819	49	124	163
535	819	51	126	165
536	819	53	127	166
537	819	48	122	161
538	819	50	125	165
539	819	54	129	169
540	819	53	128	168
541	819	51	126	166
542	819	49	122	163
543	819	48	121	162
544	819	44	119	161
545	819	46	121	163
546	819	50	125	167
547	819	49	124	166
548	819	46	119	162
549	819	46	119	162
550	819	49	122	167
551	819	49	122	167
552	819	48	122	167
553	819	47	121	166
554	819	50	124	169
555	819	52	126	171
556	819	48	125	167
557	819	48	125	167
558	819	48	125	167
559	819	48	125	167
560	819	50	127	169
561	819	49	126	168
562	819	49	124	166
563	819	46	121	163
564	819	44	118	163
565	819	45	119	164
566	819	47	121	166
567	819	48	122	167
568	819	48	122	167
569	819	50	124	169
570	819	51	125	170
571	819	47	121	166
572	819	44	117	160
573	819	48	121	164
574	819	49	120	162
575	819	49	120	162
576	819	49	122	165
577	819	48	121	164
578	819	50	125	167
579	819	47	122	164
580	819	45	119	164
581	819	47	121	166
582	819	50	123	168
583	819	54	127	172
584	819	53	126	169
585	819	53	128	170
586	819	52	130	169
587	819	47	126	165
588	819	46	124	162
589	819	50	125	164
590	819	52	126	165
591	819	51	122	164
592	819	46	119	160
593	819	45	118	161
594	819	48	121	164
595	819	49	122	165
596	819	48	123	163
597	819	51	126	166
487	820	45	125	162
488	820	33	112	151
489	820	44	122	161
490	820	53	128	168
491	820	57	132	172
492	820	50	128	167
493	820	51	126	168
494	820	49	124	166
495	820	47	120	165
496	820	48	119	165
497	820	49	120	166
498	820	46	119	164
499	820	47	120	165
500	820	48	121	166
501	820	46	119	164
502	820	50	123	164
503	820	54	127	168
504	820	49	122	163
505	820	50	123	164
506	820	49	124	166
507	820	49	124	166
508	820	47	122	164
509	820	47	122	164
510	820	47	122	164
511	820	49	124	166
512	820	50	124	169
513	820	50	123	168
514	820	47	118	162
515	820	49	117	162
516	820	46	115	157
517	820	47	116	158
518	820	48	121	162
519	820	49	122	163
520	820	48	123	163
521	820	49	124	164
522	820	50	125	167
523	820	50	125	167
524	820	49	124	164
525	820	48	123	163
526	820	45	118	159
527	820	48	121	162
528	820	48	123	165
529	820	48	123	165
530	820	48	121	166
531	820	51	124	169
532	820	51	126	168
533	820	50	125	167
534	820	50	125	164
535	820	54	129	168
536	820	54	128	167
537	820	49	123	162
538	820	51	126	166
539	820	53	128	168
540	820	51	128	170
541	820	52	129	171
542	820	50	125	165
543	820	48	123	163
544	820	47	122	162
545	820	47	122	162
546	820	51	126	168
547	820	52	127	169
548	820	48	121	164
549	820	46	119	162
550	820	48	121	166
551	820	48	121	166
552	820	47	121	166
553	820	49	123	168
554	820	49	123	168
555	820	51	125	170
556	820	48	125	167
557	820	48	125	167
558	820	49	126	168
559	820	45	122	164
560	820	47	125	164
561	820	50	128	167
562	820	52	127	169
563	820	50	125	167
564	820	47	121	166
565	820	47	121	166
566	820	48	122	167
567	820	47	121	166
568	820	50	124	169
569	820	50	124	169
570	820	50	124	169
571	820	50	124	169
572	820	50	123	166
573	820	49	122	165
574	820	49	120	162
575	820	49	120	162
576	820	48	121	164
577	820	51	124	167
578	820	51	125	170
579	820	50	124	169
580	820	47	121	168
581	820	49	123	170
582	820	53	126	171
583	820	50	123	168
584	820	49	122	165
585	820	48	123	165
586	820	49	127	166
587	820	48	127	166
588	820	48	126	164
589	820	52	127	166
590	820	53	127	166
591	820	51	122	164
592	820	46	119	160
593	820	44	117	160
594	820	47	120	163
595	820	50	123	166
596	820	52	127	167
597	820	54	129	169
487	821	50	128	167
488	821	44	121	163
489	821	43	118	160
490	821	48	123	165
491	821	48	123	165
492	821	45	122	164
493	821	44	121	163
494	821	45	119	164
495	821	41	115	160
496	821	44	118	163
497	821	46	120	165
498	821	45	118	163
499	821	48	121	166
500	821	53	126	171
501	821	49	122	167
502	821	47	120	161
503	821	50	123	164
504	821	49	124	164
505	821	50	125	165
506	821	50	125	167
507	821	49	124	166
508	821	47	121	166
509	821	48	122	167
510	821	49	124	166
511	821	49	124	166
512	821	51	124	169
513	821	52	123	169
514	821	50	121	165
515	821	53	121	166
516	821	51	120	162
517	821	50	119	161
518	821	49	122	163
519	821	49	122	163
520	821	49	122	163
521	821	49	122	163
522	821	47	122	164
523	821	49	124	166
524	821	49	124	164
525	821	48	123	163
526	821	45	119	158
527	821	44	117	158
528	821	47	122	162
529	821	48	123	165
530	821	48	122	167
531	821	50	124	169
532	821	50	127	169
533	821	48	125	167
534	821	47	125	163
535	821	50	128	166
536	821	53	128	167
537	821	46	121	161
538	821	47	122	162
539	821	48	123	165
540	821	47	124	166
541	821	50	127	169
542	821	47	125	164
543	821	47	125	164
544	821	49	124	166
545	821	47	122	164
546	821	50	123	166
547	821	52	125	168
548	821	52	125	168
549	821	50	123	166
550	821	49	124	166
551	821	48	123	165
552	821	48	123	165
553	821	49	124	166
554	821	46	123	165
555	821	47	124	166
556	821	48	123	165
557	821	48	123	165
558	821	47	122	164
559	821	44	119	161
560	821	46	123	165
561	821	48	125	167
562	821	50	125	167
563	821	50	125	167
564	821	50	125	167
565	821	51	126	168
566	821	50	125	167
567	821	48	123	165
568	821	48	123	165
569	821	51	126	168
570	821	49	124	166
571	821	49	124	166
572	821	50	123	166
573	821	50	123	166
574	821	49	120	164
575	821	44	115	159
576	821	47	118	160
577	821	49	120	162
578	821	50	123	166
579	821	50	123	166
580	821	48	122	167
581	821	48	122	167
582	821	48	121	166
583	821	49	122	167
584	821	49	122	165
585	821	49	122	165
586	821	47	125	164
587	821	49	127	166
588	821	51	126	166
589	821	51	126	166
590	821	52	125	166
591	821	49	122	163
592	821	45	116	160
593	821	46	117	161
594	821	44	117	158
595	821	48	121	162
596	821	55	130	170
597	821	54	129	169
487	822	49	126	168
488	822	52	127	169
489	822	47	122	164
490	822	47	120	163
491	822	48	121	164
492	822	48	121	166
493	822	47	120	165
494	822	41	115	160
495	822	42	116	161
496	822	46	120	165
497	822	45	119	164
498	822	46	120	165
499	822	47	121	166
500	822	52	125	168
501	822	50	123	166
502	822	48	121	162
503	822	50	123	164
504	822	51	124	165
505	822	50	123	164
506	822	49	124	166
507	822	48	123	165
508	822	48	122	167
509	822	49	123	168
510	822	50	125	167
511	822	48	123	165
512	822	50	123	166
513	822	56	129	172
514	822	57	128	172
515	822	54	125	169
516	822	54	125	167
517	822	51	122	164
518	822	50	123	164
519	822	48	121	162
520	822	46	119	162
521	822	44	117	160
522	822	43	117	162
523	822	47	121	166
524	822	48	123	165
525	822	47	122	164
526	822	49	122	163
527	822	49	122	163
528	822	50	123	164
529	822	51	124	167
530	822	50	125	167
531	822	51	125	170
532	822	52	126	171
533	822	48	122	167
534	822	48	123	163
535	822	54	129	169
536	822	53	131	169
537	822	48	126	165
538	822	48	126	165
539	822	49	126	168
540	822	50	125	167
541	822	50	125	167
542	822	49	124	164
543	822	49	124	164
544	822	48	121	164
545	822	48	121	164
546	822	48	121	164
547	822	50	123	166
548	822	51	124	167
549	822	50	123	166
550	822	48	123	165
551	822	48	123	165
552	822	45	122	164
553	822	45	122	164
554	822	43	121	160
555	822	42	120	159
556	822	46	121	163
557	822	47	122	164
558	822	47	122	164
559	822	48	123	165
560	822	49	126	168
561	822	48	125	167
562	822	49	126	168
563	822	50	127	169
564	822	53	128	170
565	822	52	127	169
566	822	49	124	166
567	822	48	123	165
568	822	48	126	165
569	822	50	128	167
570	822	51	126	166
571	822	50	125	165
572	822	51	124	167
573	822	50	123	166
574	822	50	121	165
575	822	46	117	161
576	822	49	118	159
577	822	51	120	161
578	822	49	120	162
579	822	52	123	165
580	822	49	122	165
581	822	48	121	164
582	822	49	122	165
583	822	48	121	164
584	822	53	126	167
585	822	52	125	166
586	822	51	126	165
587	822	52	127	166
588	822	52	127	167
589	822	53	128	168
590	822	53	128	170
591	822	53	126	169
592	822	46	119	160
593	822	45	116	158
594	822	46	117	159
595	822	46	117	159
596	822	44	119	159
597	822	47	122	162
487	823	48	122	167
488	823	47	120	163
489	823	46	119	162
490	823	47	118	164
491	823	49	120	166
492	823	49	119	168
493	823	49	119	168
494	823	51	125	170
495	823	50	124	169
496	823	47	124	168
497	823	47	124	168
498	823	50	124	169
499	823	49	123	168
500	823	50	123	166
501	823	47	120	163
502	823	49	122	163
503	823	49	122	163
504	823	52	125	166
505	823	50	123	164
506	823	50	123	166
507	823	49	122	165
508	823	50	123	168
509	823	51	124	169
510	823	52	125	168
511	823	50	123	166
512	823	48	121	164
513	823	51	124	167
514	823	51	122	166
515	823	51	122	166
516	823	55	128	169
517	823	51	124	165
518	823	49	124	166
519	823	50	125	167
520	823	49	122	167
521	823	43	116	161
522	823	39	113	160
523	823	46	120	167
524	823	47	121	168
525	823	45	119	166
526	823	49	122	167
527	823	50	123	168
528	823	52	125	166
529	823	50	123	166
530	823	50	123	166
531	823	49	122	167
532	823	52	123	169
533	823	50	121	167
534	823	48	121	162
535	823	51	126	166
536	823	51	129	167
537	823	49	128	167
538	823	48	126	165
539	823	51	126	168
540	823	51	126	168
541	823	51	124	167
542	823	50	123	164
543	823	45	118	159
544	823	45	118	161
545	823	48	121	164
546	823	49	122	165
547	823	50	123	166
548	823	51	124	167
549	823	50	123	166
550	823	48	123	163
551	823	49	124	164
552	823	46	124	163
553	823	46	124	163
554	823	43	121	160
555	823	42	120	159
556	823	47	122	164
557	823	48	123	165
558	823	51	124	167
559	823	53	126	169
560	823	47	125	163
561	823	48	126	164
562	823	48	126	165
563	823	48	126	165
564	823	48	125	167
565	823	48	125	167
566	823	47	124	166
567	823	47	124	166
568	823	47	124	166
569	823	47	124	166
570	823	48	126	165
571	823	50	125	165
572	823	50	125	165
573	823	51	124	165
574	823	50	121	163
575	823	47	118	160
576	823	50	119	158
577	823	51	120	159
578	823	51	123	163
579	823	53	125	165
580	823	51	124	165
581	823	48	121	162
582	823	42	117	157
583	823	49	124	164
584	823	52	126	165
585	823	51	125	164
586	823	54	128	167
587	823	53	127	166
588	823	53	126	167
589	823	54	127	168
590	823	51	126	168
591	823	53	126	169
592	823	49	122	163
593	823	48	119	161
594	823	51	122	164
595	823	47	118	160
596	823	43	116	157
597	823	49	122	163
487	824	45	123	162
488	824	47	122	164
489	824	46	119	164
490	824	45	118	163
491	824	47	117	166
492	824	48	118	167
493	824	50	120	169
494	824	55	130	172
495	824	54	129	171
496	824	52	129	171
497	824	49	126	168
498	824	54	129	169
499	824	54	129	169
500	824	50	124	163
501	824	46	120	159
502	824	47	120	161
503	824	49	122	163
504	824	50	125	167
505	824	46	121	163
506	824	48	122	167
507	824	50	124	169
508	824	51	125	170
509	824	48	122	167
510	824	50	123	166
511	824	54	127	170
512	824	55	126	170
513	824	48	119	163
514	824	46	119	160
515	824	50	123	164
516	824	52	130	169
517	824	52	130	169
518	824	55	130	172
519	824	54	128	173
520	824	51	123	171
521	824	46	118	168
522	824	48	120	170
523	824	49	121	171
524	824	50	124	171
525	824	48	122	169
526	824	47	124	166
527	824	48	125	167
528	824	52	127	169
529	824	49	122	165
530	824	43	116	161
531	824	44	115	161
532	824	47	118	162
533	824	47	118	162
534	824	44	119	158
535	824	48	123	162
536	824	49	127	165
537	824	47	125	163
538	824	51	126	166
539	824	48	123	163
540	824	51	124	165
541	824	51	124	165
542	824	50	123	164
543	824	43	116	157
544	824	46	119	160
545	824	48	121	162
546	824	51	124	165
547	824	51	124	165
548	824	51	124	167
549	824	51	124	167
550	824	48	123	165
551	824	52	127	169
552	824	55	130	170
553	824	47	122	162
554	824	49	122	163
555	824	45	118	159
556	824	47	122	161
557	824	51	126	165
558	824	46	126	163
559	824	47	127	164
560	824	48	126	165
561	824	46	124	163
562	824	47	125	164
563	824	46	124	163
564	824	45	124	163
565	824	50	129	168
566	824	51	133	173
567	824	45	127	167
568	824	45	124	165
569	824	45	122	164
570	824	48	125	167
571	824	51	126	168
572	824	51	124	165
573	824	49	122	163
574	824	48	122	161
575	824	47	121	160
576	824	51	123	163
577	824	50	122	162
578	824	53	124	166
579	824	52	123	165
580	824	53	124	166
581	824	51	122	164
582	824	46	118	158
583	824	50	122	162
584	824	53	127	164
585	824	50	124	161
586	824	52	126	163
587	824	52	126	163
588	824	51	127	163
589	824	52	128	164
590	824	51	126	165
591	824	53	127	166
592	824	50	123	164
593	824	46	117	159
594	824	49	122	163
595	824	51	124	165
596	824	49	123	162
597	824	52	126	165
487	825	44	122	161
488	825	45	120	162
489	825	48	121	164
490	825	49	122	167
491	825	49	120	166
492	825	48	119	165
493	825	48	119	165
494	825	51	126	168
495	825	51	126	168
496	825	48	126	165
497	825	47	125	164
498	825	50	125	164
499	825	52	127	166
500	825	51	125	164
501	825	49	123	162
502	825	50	124	163
503	825	50	124	163
504	825	48	121	162
505	825	47	120	161
506	825	47	122	164
507	825	48	123	165
508	825	48	123	165
509	825	48	123	165
510	825	49	124	166
511	825	52	127	169
512	825	50	123	166
513	825	49	122	165
514	825	48	123	163
515	825	48	123	163
516	825	50	128	167
517	825	52	130	169
518	825	52	129	171
519	825	50	127	171
520	825	49	123	168
521	825	49	123	170
522	825	52	124	172
523	825	50	122	170
524	825	50	124	169
525	825	50	124	169
526	825	48	125	167
527	825	48	125	167
528	825	52	127	169
529	825	54	129	171
530	825	53	126	169
531	825	50	123	166
532	825	52	123	167
533	825	46	117	161
534	825	41	116	155
535	825	46	121	160
536	825	51	129	167
537	825	51	129	167
538	825	49	124	163
539	825	47	122	161
540	825	49	123	162
541	825	50	124	163
542	825	49	123	162
543	825	46	120	159
544	825	43	116	157
545	825	50	123	164
546	825	52	125	166
547	825	50	123	164
548	825	48	121	162
549	825	48	121	162
550	825	48	123	163
