X	Y	Red	Green	Blue
1658	1220	185	143	129
1659	1220	185	141	128
1660	1220	184	140	127
1661	1220	185	138	128
1662	1220	183	136	126
1663	1220	172	125	117
1664	1220	178	131	123
1665	1220	186	139	133
1666	1220	185	140	134
1667	1220	182	137	132
1668	1220	176	131	128
1669	1220	176	131	128
1670	1220	183	137	137
1671	1220	184	138	138
1672	1220	184	136	134
1673	1220	179	131	129
1674	1220	185	140	135
1675	1220	193	148	143
1676	1220	185	142	136
1677	1220	183	140	134
1678	1220	183	142	136
1679	1220	180	139	133
1680	1220	176	136	126
1681	1220	159	119	109
1682	1220	160	117	108
1683	1220	174	131	122
1684	1220	183	138	132
1685	1220	183	138	132
1686	1220	183	136	128
1687	1220	181	134	126
1688	1220	182	135	125
1689	1220	185	138	128
1690	1220	184	137	129
1691	1220	188	141	135
1692	1220	182	135	129
1693	1220	173	125	121
1694	1220	178	131	123
1695	1220	182	135	127
1696	1220	181	137	128
1697	1220	183	138	132
1698	1220	183	138	132
1699	1220	182	137	132
1700	1220	182	137	131
1701	1220	181	136	130
1702	1220	178	134	123
1703	1220	179	135	124
1704	1220	183	141	129
1705	1220	185	142	133
1706	1220	183	143	133
1707	1220	180	140	132
1708	1220	178	138	130
1709	1220	181	138	131
1710	1220	177	135	123
1711	1220	177	133	122
1712	1220	185	141	128
1713	1220	185	141	130
1714	1220	186	142	131
1715	1220	184	140	131
1716	1220	182	138	129
1717	1220	184	137	129
1718	1220	183	136	126
1719	1220	183	135	125
1720	1220	180	133	125
1721	1220	181	134	128
1722	1220	184	139	133
1723	1220	185	140	135
1724	1220	180	137	130
1725	1220	180	137	130
1726	1220	182	140	128
1727	1220	180	138	126
1728	1220	183	139	130
1729	1220	188	144	135
1730	1220	181	137	128
1731	1220	183	139	130
1732	1220	183	136	128
1733	1220	185	138	130
1734	1220	184	137	131
1735	1220	185	138	132
1736	1220	187	140	134
1737	1220	187	140	134
1738	1220	186	142	133
1739	1220	191	147	138
1740	1220	181	137	128
1741	1220	181	137	128
1742	1220	181	138	129
1743	1220	182	139	130
1744	1220	182	137	131
1745	1220	186	141	135
1746	1220	182	137	131
1747	1220	178	133	127
1748	1220	183	138	132
1749	1220	187	142	136
1750	1220	185	140	134
1751	1220	181	136	130
1752	1220	186	139	133
1753	1220	186	139	133
1754	1220	187	140	134
1755	1220	187	140	134
1756	1220	187	140	132
1757	1220	187	140	132
1758	1220	186	139	131
1759	1220	186	139	131
1760	1220	186	139	133
1761	1220	183	136	130
1762	1220	184	136	132
1763	1220	179	131	127
1764	1220	172	127	122
1765	1220	173	128	123
1766	1220	180	133	125
1767	1220	182	135	127
1768	1220	183	136	126
1769	1220	182	135	125
1770	1220	183	136	128
1771	1220	185	138	130
1772	1220	184	137	131
1773	1220	184	137	131
1774	1220	185	137	133
1775	1220	186	138	134
1776	1220	167	120	112
1777	1220	170	123	115
1778	1220	181	137	128
1779	1220	184	140	131
1780	1220	185	140	134
1781	1220	187	142	136
1782	1220	183	140	133
1783	1220	182	139	132
1784	1220	181	136	130
1785	1220	180	135	129
1786	1220	178	134	125
1787	1220	182	138	129
1788	1220	186	143	134
1789	1220	184	141	132
1790	1220	184	141	132
1791	1220	187	144	135
1792	1220	183	139	128
1793	1220	180	136	125
1794	1220	181	137	128
1795	1220	184	140	131
1796	1220	182	138	129
1797	1220	185	141	132
1798	1220	187	143	134
1799	1220	184	140	131
1800	1220	182	138	127
1801	1220	180	136	125
1802	1220	181	137	126
1803	1220	184	140	129
1804	1220	181	137	126
1805	1220	181	137	126
1806	1220	185	141	130
1807	1220	185	141	130
1808	1220	184	140	129
1809	1220	181	137	126
1810	1220	179	135	124
1811	1220	182	138	127
1812	1220	189	145	134
1813	1220	188	144	135
1814	1220	180	137	128
1815	1220	175	132	125
1816	1220	182	139	132
1817	1220	184	141	134
1818	1220	180	137	128
1819	1220	176	133	124
1623	1221	180	135	129
1624	1221	179	134	128
1625	1221	178	133	127
1626	1221	182	137	132
1627	1221	180	135	130
1628	1221	179	136	130
1629	1221	183	140	134
1630	1221	184	141	134
1631	1221	181	138	131
1632	1221	179	134	129
1633	1221	181	136	131
1634	1221	181	137	128
1635	1221	179	135	126
1636	1221	179	136	127
1637	1221	182	139	130
1638	1221	183	140	133
1639	1221	177	134	127
1640	1221	179	134	128
1641	1221	182	137	131
1642	1221	183	139	130
1643	1221	183	139	130
1644	1221	182	138	127
1645	1221	182	138	127
1646	1221	182	135	127
1647	1221	173	126	118
1648	1221	182	135	127
1649	1221	182	135	127
1650	1221	181	138	129
1651	1221	182	139	130
1652	1221	180	136	127
1653	1221	179	135	126
1654	1221	186	139	131
1655	1221	182	135	127
1656	1221	184	140	129
1657	1221	187	143	132
1658	1221	184	142	128
1659	1221	183	141	127
1660	1221	184	140	127
1661	1221	187	141	128
1662	1221	184	137	127
1663	1221	182	134	124
1664	1221	181	134	126
1665	1221	198	151	145
1666	1221	190	147	140
1667	1221	184	140	137
1668	1221	183	139	136
1669	1221	174	130	129
1670	1221	178	132	132
1671	1221	182	136	136
1672	1221	182	137	134
1673	1221	178	133	130
1674	1221	184	139	134
1675	1221	190	145	140
1676	1221	181	140	134
1677	1221	180	139	133
1678	1221	185	144	138
1679	1221	184	143	137
1680	1221	182	139	132
1681	1221	180	137	130
1682	1221	180	137	128
1683	1221	179	136	127
1684	1221	178	134	125
1685	1221	181	137	128
1686	1221	184	137	129
1687	1221	181	134	126
1688	1221	181	134	124
1689	1221	183	136	126
1690	1221	182	135	127
1691	1221	188	141	135
1692	1221	187	140	134
1693	1221	178	130	126
1694	1221	178	133	127
1695	1221	182	137	131
1696	1221	179	135	126
1697	1221	180	136	127
1698	1221	180	135	129
1699	1221	181	136	130
1700	1221	180	135	129
1701	1221	180	135	129
1702	1221	180	136	127
1703	1221	180	136	127
1704	1221	181	138	129
1705	1221	183	140	133
1706	1221	180	142	133
1707	1221	181	142	135
1708	1221	180	140	132
1709	1221	183	140	133
1710	1221	179	136	127
1711	1221	181	137	128
1712	1221	188	146	132
1713	1221	192	150	138
1714	1221	191	149	137
1715	1221	185	142	133
1716	1221	180	136	127
1717	1221	176	132	123
1718	1221	185	138	130
1719	1221	180	133	125
1720	1221	171	124	116
1721	1221	178	131	123
1722	1221	173	128	122
1723	1221	178	133	127
1724	1221	181	136	130
1725	1221	184	139	133
1726	1221	185	141	130
1727	1221	180	136	125
1728	1221	176	133	124
1729	1221	184	141	132
1730	1221	186	142	133
1731	1221	181	137	128
1732	1221	181	137	128
1733	1221	182	138	129
1734	1221	184	139	133
1735	1221	184	139	133
1736	1221	184	139	133
1737	1221	184	139	133
1738	1221	183	140	133
1739	1221	187	144	137
1740	1221	187	144	137
1741	1221	182	139	132
1742	1221	179	136	127
1743	1221	174	131	122
1744	1221	182	137	131
1745	1221	181	136	130
1746	1221	178	133	127
1747	1221	175	130	124
1748	1221	179	134	128
1749	1221	183	138	132
1750	1221	187	140	134
1751	1221	183	136	130
1752	1221	182	135	129
1753	1221	183	136	130
1754	1221	180	133	127
1755	1221	184	137	131
1756	1221	186	139	131
1757	1221	185	138	130
1758	1221	187	140	132
1759	1221	186	139	131
1760	1221	182	138	129
1761	1221	183	138	132
1762	1221	184	139	133
1763	1221	181	136	131
1764	1221	179	134	129
1765	1221	179	134	129
1766	1221	182	138	129
1767	1221	183	139	130
1768	1221	182	138	127
1769	1221	181	137	126
1770	1221	176	132	121
1771	1221	179	135	126
1772	1221	188	144	135
1773	1221	188	143	137
1774	1221	188	145	138
1775	1221	190	145	139
1776	1221	181	137	128
1777	1221	176	129	121
1778	1221	178	134	125
1779	1221	184	140	131
1780	1221	181	137	128
1781	1221	185	141	132
1782	1221	183	140	133
1783	1221	183	140	133
1784	1221	183	140	131
1785	1221	183	140	131
1786	1221	178	136	124
1787	1221	180	138	126
1788	1221	185	143	131
1789	1221	183	141	129
1790	1221	184	141	132
1791	1221	183	140	131
1792	1221	185	141	130
1793	1221	184	140	129
1794	1221	181	137	128
1795	1221	181	137	128
1796	1221	181	137	128
1797	1221	183	139	130
1798	1221	184	140	129
1799	1221	182	138	127
1800	1221	182	138	127
1801	1221	181	137	126
1802	1221	180	136	127
1803	1221	180	136	127
1804	1221	178	134	125
1805	1221	180	136	127
1806	1221	184	140	129
1807	1221	185	141	130
1808	1221	186	142	131
1809	1221	184	140	129
1810	1221	180	136	123
1811	1221	182	138	125
1812	1221	187	143	132
1813	1221	185	141	130
1814	1221	181	137	128
1815	1221	180	136	127
1816	1221	183	139	130
1817	1221	182	138	129
1818	1221	181	139	127
1819	1221	183	141	129
1623	1222	181	136	130
1624	1222	181	136	130
1625	1222	182	137	131
1626	1222	180	135	130
1627	1222	180	135	130
1628	1222	181	138	131
1629	1222	182	139	132
